# y+ ()       
# Time        	patch         	min           	max           	average       
430           	diffuser_int	1.712886e+00	5.593443e+02	6.032598e+01
430           	diffuser_ext	5.202982e-02	9.209046e+01	5.674076e+00
440           	nozzle_int	2.936061e+00	8.971369e+02	5.201981e+01
440           	nozzle_ext	9.510935e-04	1.865849e+01	7.562447e-01
440           	collector_int	7.251337e+00	5.352554e+02	8.343150e+01
440           	collector_ext	2.395485e-01	9.002776e+01	1.074848e+01
440           	diffuser_int	1.703127e+00	5.593650e+02	6.032738e+01
440           	diffuser_ext	3.253307e-02	9.208677e+01	5.663852e+00
450           	nozzle_int	2.952375e+00	8.971478e+02	5.202045e+01
450           	nozzle_ext	1.797235e-03	1.859533e+01	7.588985e-01
450           	collector_int	7.254535e+00	5.352638e+02	8.343868e+01
450           	collector_ext	1.140481e-01	9.002449e+01	1.074840e+01
450           	diffuser_int	1.665051e+00	5.593794e+02	6.032908e+01
450           	diffuser_ext	4.529862e-02	9.208312e+01	5.659255e+00
460           	nozzle_int	2.969145e+00	8.971599e+02	5.202109e+01
460           	nozzle_ext	3.991384e-03	1.853018e+01	7.616455e-01
460           	collector_int	7.257837e+00	5.352660e+02	8.344590e+01
460           	collector_ext	1.831330e-01	9.002105e+01	1.074831e+01
460           	diffuser_int	1.654155e+00	5.593889e+02	6.033049e+01
460           	diffuser_ext	3.482441e-02	9.207864e+01	5.664241e+00
470           	nozzle_int	2.986469e+00	8.971694e+02	5.202171e+01
470           	nozzle_ext	4.918685e-03	1.846206e+01	7.644482e-01
470           	collector_int	7.261622e+00	5.352618e+02	8.345289e+01
470           	collector_ext	1.724745e-01	9.001743e+01	1.074824e+01
470           	diffuser_int	1.662455e+00	5.593938e+02	6.033167e+01
470           	diffuser_ext	4.010143e-02	9.207287e+01	5.665342e+00
480           	nozzle_int	3.004162e+00	8.971761e+02	5.202237e+01
480           	nozzle_ext	1.867972e-03	1.839191e+01	7.674373e-01
480           	collector_int	7.265329e+00	5.352540e+02	8.345925e+01
480           	collector_ext	1.168898e-01	9.001353e+01	1.074812e+01
480           	diffuser_int	1.644511e+00	5.593934e+02	6.033293e+01
480           	diffuser_ext	1.534217e-02	9.206698e+01	5.657622e+00
490           	nozzle_int	3.022480e+00	8.971844e+02	5.202303e+01
490           	nozzle_ext	1.033704e-03	1.831756e+01	7.704713e-01
490           	collector_int	7.268640e+00	5.352460e+02	8.346614e+01
490           	collector_ext	2.846332e-02	9.000880e+01	1.074790e+01
490           	diffuser_int	1.618412e+00	5.593942e+02	6.033411e+01
490           	diffuser_ext	1.398634e-02	9.206025e+01	5.655484e+00
500           	nozzle_int	3.041453e+00	8.971885e+02	5.202371e+01
500           	nozzle_ext	3.105893e-03	1.824066e+01	7.735696e-01
500           	collector_int	7.272164e+00	5.352326e+02	8.347348e+01
500           	collector_ext	4.628549e-02	9.000370e+01	1.074777e+01
500           	diffuser_int	1.612171e+00	5.593938e+02	6.033481e+01
500           	diffuser_ext	2.642779e-02	9.205208e+01	5.660236e+00
