# Residuals   
# Time        	Ux            	Uy            	Uz            	p             
0             	N/A	N/A
807           	5.377041e-06	2.793724e-05	3.033642e-05	4.769536e-06
808           	5.368600e-06	2.789048e-05	3.028240e-05	4.761843e-06
809           	5.359191e-06	2.785052e-05	3.022230e-05	4.760741e-06
810           	5.350799e-06	2.780599e-05	3.016927e-05	4.764634e-06
811           	5.341684e-06	2.776524e-05	3.010678e-05	4.761144e-06
812           	5.333167e-06	2.772230e-05	3.004859e-05	4.756902e-06
813           	5.323963e-06	2.768245e-05	2.998934e-05	4.756082e-06
814           	5.314875e-06	2.763776e-05	2.992943e-05	4.741672e-06
815           	5.304778e-06	2.759558e-05	2.987264e-05	4.739449e-06
816           	5.295238e-06	2.755222e-05	2.981503e-05	4.721955e-06
817           	5.284820e-06	2.750479e-05	2.975762e-05	4.712328e-06
818           	5.275330e-06	2.745509e-05	2.969884e-05	4.698443e-06
819           	5.264654e-06	2.740632e-05	2.963847e-05	4.686200e-06
820           	5.254388e-06	2.735727e-05	2.957682e-05	4.693670e-06
821           	5.243271e-06	2.730833e-05	2.951540e-05	4.675053e-06
822           	5.232501e-06	2.725425e-05	2.945297e-05	4.666541e-06
823           	5.220388e-06	2.720174e-05	2.938062e-05	4.649093e-06
824           	5.209072e-06	2.714074e-05	2.930816e-05	4.636790e-06
825           	5.196651e-06	2.707812e-05	2.923787e-05	4.625540e-06
826           	5.184733e-06	2.701421e-05	2.917189e-05	4.609491e-06
827           	5.171841e-06	2.695140e-05	2.911080e-05	4.597270e-06
828           	5.159579e-06	2.688849e-05	2.905535e-05	4.585680e-06
829           	5.146865e-06	2.682361e-05	2.899052e-05	4.584197e-06
830           	5.135111e-06	2.675402e-05	2.892549e-05	4.571911e-06
831           	5.122631e-06	2.668695e-05	2.885246e-05	4.563746e-06
832           	5.110764e-06	2.662583e-05	2.878478e-05	4.548743e-06
833           	5.097869e-06	2.655872e-05	2.871583e-05	4.543246e-06
834           	5.085948e-06	2.649366e-05	2.864944e-05	4.521832e-06
835           	5.073187e-06	2.642618e-05	2.857227e-05	4.525499e-06
836           	5.058217e-06	2.646582e-05	2.860857e-05	4.511448e-06
837           	5.046844e-06	2.627989e-05	2.842321e-05	4.507128e-06
838           	5.037457e-06	2.613403e-05	2.826060e-05	4.490212e-06
839           	5.021724e-06	2.618239e-05	2.828350e-05	4.485265e-06
840           	5.011737e-06	2.605952e-05	2.811795e-05	4.471380e-06
841           	4.995902e-06	2.610063e-05	2.815178e-05	4.471214e-06
842           	4.987508e-06	2.592219e-05	2.796270e-05	4.448956e-06
843           	4.979415e-06	2.581220e-05	2.783403e-05	4.450190e-06
844           	4.963631e-06	2.588464e-05	2.788782e-05	4.414300e-06
845           	4.952441e-06	2.580797e-05	2.781477e-05	4.415726e-06
846           	4.942626e-06	2.572304e-05	2.771789e-05	4.394322e-06
847           	4.927432e-06	2.575712e-05	2.772802e-05	4.392869e-06
848           	4.919114e-06	2.556754e-05	2.750850e-05	4.376168e-06
849           	4.910391e-06	2.544333e-05	2.735167e-05	4.367063e-06
850           	4.898033e-06	2.551618e-05	2.739959e-05	4.354608e-06
851           	4.887953e-06	2.542335e-05	2.729908e-05	4.334196e-06
852           	4.876271e-06	2.547351e-05	2.734718e-05	4.332454e-06
853           	4.868373e-06	2.526062e-05	2.712253e-05	4.323928e-06
854           	4.857544e-06	2.530391e-05	2.715158e-05	4.307607e-06
855           	4.852417e-06	2.509841e-05	2.689256e-05	4.317243e-06
856           	4.839501e-06	2.517818e-05	2.695978e-05	4.304583e-06
857           	4.835610e-06	2.505996e-05	2.681601e-05	4.309097e-06
858           	4.822554e-06	2.514439e-05	2.689591e-05	4.295303e-06
859           	4.815284e-06	2.500775e-05	2.674984e-05	4.283211e-06
860           	4.802373e-06	2.505337e-05	2.679580e-05	4.266951e-06
861           	4.795713e-06	2.483665e-05	2.654798e-05	4.267987e-06
862           	4.783627e-06	2.488133e-05	2.657793e-05	4.252206e-06
863           	4.770893e-06	2.489137e-05	2.656768e-05	4.236920e-06
864           	4.767577e-06	2.457166e-05	2.619420e-05	4.217863e-06
865           	4.755481e-06	2.462902e-05	2.622520e-05	4.217238e-06
866           	4.744061e-06	2.468000e-05	2.625706e-05	4.200757e-06
867           	4.737230e-06	2.443407e-05	2.596375e-05	4.193847e-06
868           	4.724038e-06	2.451111e-05	2.604541e-05	4.185194e-06
869           	4.710469e-06	2.456171e-05	2.611001e-05	4.172819e-06
870           	4.707613e-06	2.427736e-05	2.580981e-05	4.156495e-06
871           	4.693133e-06	2.434969e-05	2.589261e-05	4.148572e-06
872           	4.679859e-06	2.439120e-05	2.594194e-05	4.117935e-06
