# Residuals   
# Time        	Ux            	Uy            	Uz            	p             
0             	N/A	N/A
460           	1.947573e-05	1.512163e-04	1.015462e-04	7.137147e-07
461           	1.940378e-05	1.509585e-04	1.011526e-04	7.127756e-07
462           	1.934140e-05	1.503585e-04	1.007234e-04	7.068659e-07
463           	1.931438e-05	1.497277e-04	1.002670e-04	7.059965e-07
464           	1.929233e-05	1.493339e-04	9.996648e-05	7.001365e-07
465           	1.924731e-05	1.487142e-04	9.970972e-05	6.982585e-07
466           	1.922669e-05	1.483108e-04	9.946608e-05	6.936848e-07
467           	1.919624e-05	1.479840e-04	9.916409e-05	6.937233e-07
468           	1.915758e-05	1.473920e-04	9.881282e-05	6.901129e-07
469           	1.911333e-05	1.466572e-04	9.829696e-05	6.924484e-07
470           	1.905335e-05	1.460427e-04	9.778672e-05	6.898541e-07
471           	1.898165e-05	1.453977e-04	9.721456e-05	6.916362e-07
472           	1.891616e-05	1.449384e-04	9.673957e-05	6.902208e-07
473           	1.884137e-05	1.445051e-04	9.611505e-05	6.926887e-07
474           	1.875400e-05	1.439660e-04	9.549672e-05	6.919638e-07
475           	1.869128e-05	1.434144e-04	9.488668e-05	6.961470e-07
476           	1.861694e-05	1.430452e-04	9.431339e-05	6.945663e-07
477           	1.853433e-05	1.425281e-04	9.359014e-05	6.965187e-07
478           	1.848217e-05	1.422395e-04	9.303305e-05	6.955841e-07
479           	1.841756e-05	1.420076e-04	9.248020e-05	6.984500e-07
480           	1.835238e-05	1.417048e-04	9.194342e-05	6.970916e-07
481           	1.830494e-05	1.413723e-04	9.134930e-05	7.000506e-07
482           	1.824638e-05	1.411663e-04	9.087366e-05	6.970097e-07
483           	1.817597e-05	1.408259e-04	9.035007e-05	6.979383e-07
484           	1.812669e-05	1.408809e-04	9.004230e-05	6.951563e-07
485           	1.808593e-05	1.410644e-04	8.991948e-05	6.964110e-07
486           	1.803143e-05	1.411532e-04	8.984067e-05	6.936945e-07
487           	1.800784e-05	1.411721e-04	8.966028e-05	6.961439e-07
488           	1.797483e-05	1.414059e-04	8.972309e-05	6.928095e-07
489           	1.792278e-05	1.414281e-04	8.975819e-05	6.932015e-07
490           	1.789393e-05	1.414832e-04	8.981351e-05	6.908498e-07
491           	1.786767e-05	1.414789e-04	8.993052e-05	6.935258e-07
492           	1.784071e-05	1.412868e-04	9.016834e-05	6.924469e-07
493           	1.781320e-05	1.407580e-04	9.044832e-05	6.960505e-07
494           	1.777698e-05	1.402590e-04	9.075296e-05	6.938185e-07
495           	1.773551e-05	1.397218e-04	9.101202e-05	6.970889e-07
496           	1.771258e-05	1.394487e-04	9.152365e-05	6.965829e-07
497           	1.770385e-05	1.392863e-04	9.203702e-05	6.994792e-07
498           	1.768419e-05	1.391010e-04	9.249053e-05	6.979170e-07
499           	1.767735e-05	1.390525e-04	9.286373e-05	7.025659e-07
500           	1.762810e-05	1.391430e-04	9.316740e-05	7.018289e-07
