"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.048772,-5.5163e-22,0.092348,-0.0096272,1,0.284,-2.1,0,-1.716
0.049313,-5.2993e-22,0.092189,-0.0096193,1,0.288,-2.1,0,-1.712
0.049854,-4.8718e-22,0.092031,-0.0096115,1,0.292,-2.1,0,-1.708
0.050395,-4.2274e-22,0.091872,-0.0096036,1,0.296,-2.1,0,-1.704
0.050936,-3.3582e-22,0.091714,-0.0095957,1,0.3,-2.1,0,-1.7
0.051477,-2.2585e-22,0.091555,-0.0095878,1,0.304,-2.1,0,-1.696
0.052018,-9.1924e-23,0.091397,-0.00958,1,0.308,-2.1,0,-1.692
0.05256,6.6544e-23,0.091238,-0.0095721,1,0.312,-2.1,0,-1.688
0.053101,2.5032e-22,0.09108,-0.0095642,1,0.316,-2.1,0,-1.684
0.053642,4.602e-22,0.090921,-0.0095564,1,0.32,-2.1,0,-1.68
0.054183,6.969e-22,0.090763,-0.0095485,1,0.324,-2.1,0,-1.676
0.054724,9.6106e-22,0.090605,-0.0095406,1,0.328,-2.1,0,-1.672
0.055265,1.2534e-21,0.090446,-0.0095327,1,0.332,-2.1,0,-1.668
0.055806,1.5749e-21,0.090288,-0.0095249,1,0.336,-2.1,0,-1.664
0.056347,1.9263e-21,0.090129,-0.009517,1,0.34,-2.1,0,-1.66
0.056888,5.9922e-37,0.089971,-0.0095091,1,0.344,-2.1,0,-1.656
0.057429,0,0.089812,-0.0095012,1,0.348,-2.1,0,-1.652
0.05797,-1.219e-36,0.089654,-0.0094934,1,0.352,-2.1,0,-1.648
0.058511,0,0.089495,-0.0094855,1,0.356,-2.1,0,-1.644
0.059045,0,0.08959,-0.0095279,1,0.36,-2.1,0,-1.64
0.059579,6.2615e-37,0.089711,-0.0095755,1,0.364,-2.1,0,-1.636
0.060112,1.9913e-21,0.089832,-0.0096231,1,0.368,-2.1,0,-1.632
0.060646,1.2488e-21,0.089953,-0.0096707,1,0.372,-2.1,0,-1.628
0.061179,6.3828e-22,0.090074,-0.0097183,1,0.376,-2.1,0,-1.624
0.061713,1.6396e-22,0.090195,-0.0097659,1,0.38,-2.1,0,-1.62
0.062246,-1.6957e-22,0.090316,-0.0098136,1,0.384,-2.1,0,-1.616
0.06278,-3.5788e-22,0.090437,-0.0098612,1,0.388,-2.1,0,-1.612
0.063313,-3.9638e-22,0.090558,-0.0099088,1,0.392,-2.1,0,-1.608
0.063846,-2.8068e-22,0.090679,-0.0099564,1,0.396,-2.1,0,-1.604
0.06438,-6.1994e-24,0.0908,-0.010004,1,0.4,-2.1,0,-1.6
0.064913,4.317e-22,0.090921,-0.010052,1,0.404,-2.1,0,-1.596
0.065447,1.0374e-21,0.091042,-0.010099,1,0.408,-2.1,0,-1.592
0.06598,1.8158e-21,0.091162,-0.010147,1,0.412,-2.1,0,-1.588
0.066514,2.7711e-21,0.091283,-0.010194,1,0.416,-2.1,0,-1.584
0.067047,3.9083e-21,0.091404,-0.010242,1,0.42,-2.1,0,-1.58
0.067581,5.2318e-21,0.091525,-0.01029,1,0.424,-2.1,0,-1.576
0.068114,6.7462e-21,0.091646,-0.010337,1,0.428,-2.1,0,-1.572
0.068648,8.4563e-21,0.091767,-0.010385,1,0.432,-2.1,0,-1.568
0.069181,1.0367e-20,0.091888,-0.010433,1,0.436,-2.1,0,-1.564
0.069715,-1.4725e-36,0.092009,-0.01048,1,0.44,-2.1,0,-1.56
0.070248,0,0.09213,-0.010528,1,0.444,-2.1,0,-1.556
0.070776,2.1793e-20,0.092181,-0.010562,1,0.448,-2.1,0,-1.552
0.071301,1.7419e-20,0.092193,-0.01059,1,0.452,-2.1,0,-1.548
0.071826,1.35e-20,0.092204,-0.010617,1,0.456,-2.1,0,-1.544
0.072351,1.0047e-20,0.092215,-0.010644,1,0.46,-2.1,0,-1.54
0.072876,7.0691e-21,0.092226,-0.010672,1,0.464,-2.1,0,-1.536
0.073401,4.5781e-21,0.092238,-0.010699,1,0.468,-2.1,0,-1.532
0.073926,2.5834e-21,0.092249,-0.010726,1,0.472,-2.1,0,-1.528
0.07445,1.0957e-21,0.09226,-0.010754,1,0.476,-2.1,0,-1.524
0.074975,1.2471e-22,0.092271,-0.010781,1,0.48,-2.1,0,-1.52
0.0755,-3.1922e-22,0.092283,-0.010809,1,0.484,-2.1,0,-1.516
0.076025,-2.2616e-22,0.092294,-0.010836,1,0.488,-2.1,0,-1.512
0.07655,4.1383e-22,0.092305,-0.010863,1,0.492,-2.1,0,-1.508
0.077075,1.6108e-21,0.092317,-0.010891,1,0.496,-2.1,0,-1.504
0.0776,3.3747e-21,0.092328,-0.010918,1,0.5,-2.1,0,-1.5
0.078125,5.7144e-21,0.092339,-0.010945,1,0.504,-2.1,0,-1.496
0.07865,8.641e-21,0.09235,-0.010973,1,0.508,-2.1,0,-1.492
0.079175,1.2164e-20,0.092362,-0.011,1,0.512,-2.1,0,-1.488
0.0797,1.6292e-20,0.092373,-0.011027,1,0.516,-2.1,0,-1.484
0.080224,2.1034e-20,0.092384,-0.011055,1,0.52,-2.1,0,-1.48
0.080749,2.6402e-20,0.092396,-0.011082,1,0.524,-2.1,0,-1.476
0.081274,3.2402e-20,0.092407,-0.011109,1,0.528,-2.1,0,-1.472
0.081799,3.9048e-20,0.092418,-0.011137,1,0.532,-2.1,0,-1.468
0.082311,6.294e-20,0.092406,-0.011161,1,0.536,-2.1,0,-1.464
0.082799,5.1492e-20,0.092353,-0.011179,1,0.54,-2.1,0,-1.46
0.083287,4.1139e-20,0.0923,-0.011197,1,0.544,-2.1,0,-1.456
0.083775,3.1897e-20,0.092247,-0.011215,1,0.548,-2.1,0,-1.452
0.084264,2.3785e-20,0.092194,-0.011233,1,0.552,-2.1,0,-1.448
0.084752,1.6816e-20,0.092142,-0.011251,1,0.556,-2.1,0,-1.444
0.08524,1.101e-20,0.092089,-0.011269,1,0.56,-2.1,0,-1.44
0.085729,6.3794e-21,0.092036,-0.011288,1,0.564,-2.1,0,-1.436
0.086217,2.9426e-21,0.091983,-0.011306,1,0.568,-2.1,0,-1.432
0.086705,7.146e-22,0.09193,-0.011324,1,0.572,-2.1,0,-1.428
0.087193,-2.8918e-22,0.091877,-0.011342,1,0.576,-2.1,0,-1.424
0.087682,-5.3473e-23,0.091824,-0.01136,1,0.58,-2.1,0,-1.42
0.08817,1.4366e-21,0.091772,-0.011378,1,0.584,-2.1,0,-1.416
0.088658,4.1963e-21,0.091719,-0.011396,1,0.588,-2.1,0,-1.412
0.089147,8.2401e-21,0.091666,-0.011415,1,0.592,-2.1,0,-1.408
0.089635,1.3582e-20,0.091613,-0.011433,1,0.596,-2.1,0,-1.404
0.090123,2.0236e-20,0.09156,-0.011451,1,0.6,-2.1,0,-1.4
0.090612,2.8218e-20,0.091507,-0.011469,1,0.604,-2.1,0,-1.396
0.0911,3.7541e-20,0.091454,-0.011487,1,0.608,-2.1,0,-1.392
0.091588,4.8216e-20,0.091402,-0.011505,1,0.612,-2.1,0,-1.388
0.092077,6.0261e-20,0.091349,-0.011523,1,0.616,-2.1,0,-1.384
0.092565,7.3685e-20,0.091296,-0.011542,1,0.62,-2.1,0,-1.38
0.093049,1.0443e-19,0.091245,-0.01156,1,0.624,-2.1,0,-1.376
0.093498,8.674e-20,0.09121,-0.011585,1,0.628,-2.1,0,-1.372
0.093947,7.0668e-20,0.091175,-0.011609,1,0.632,-2.1,0,-1.368
0.094396,5.6215e-20,0.09114,-0.011633,1,0.636,-2.1,0,-1.364
0.094845,4.3387e-20,0.091105,-0.011657,1,0.64,-2.1,0,-1.36
0.095293,3.2189e-20,0.09107,-0.011681,1,0.644,-2.1,0,-1.356
0.095742,2.2622e-20,0.091035,-0.011706,1,0.648,-2.1,0,-1.352
0.096191,1.469e-20,0.091,-0.01173,1,0.652,-2.1,0,-1.348
0.09664,8.3941e-21,0.090966,-0.011754,1,0.656,-2.1,0,-1.344
0.097089,3.7365e-21,0.090931,-0.011778,1,0.66,-2.1,0,-1.34
0.097537,7.1795e-22,0.090896,-0.011802,1,0.664,-2.1,0,-1.336
0.097986,-6.6075e-22,0.090861,-0.011827,1,0.668,-2.1,0,-1.332
0.098435,-3.9993e-22,0.090826,-0.011851,1,0.672,-2.1,0,-1.328
0.098884,1.4993e-21,0.090791,-0.011875,1,0.676,-2.1,0,-1.324
0.099333,5.0367e-21,0.090756,-0.011899,1,0.68,-2.1,0,-1.32
0.099782,1.021e-20,0.090721,-0.011923,1,0.684,-2.1,0,-1.316
0.10023,1.7017e-20,0.090686,-0.011948,1,0.688,-2.1,0,-1.312
0.10068,2.5456e-20,0.090651,-0.011972,1,0.692,-2.1,0,-1.308
0.10113,3.5521e-20,0.090616,-0.011996,1,0.696,-2.1,0,-1.304
0.10158,4.7209e-20,0.090581,-0.01202,1,0.7,-2.1,0,-1.3
0.10203,6.0521e-20,0.090547,-0.012044,1,0.704,-2.1,0,-1.296
0.10247,7.5444e-20,0.090512,-0.012068,1,0.708,-2.1,0,-1.292
0.10292,9.1977e-20,0.090477,-0.012093,1,0.712,-2.1,0,-1.288
0.10334,6.7278e-20,0.090448,-0.012119,1,0.716,-2.1,0,-1.284
0.10375,5.681e-20,0.090421,-0.012145,1,0.72,-2.1,0,-1.28
0.10417,4.7315e-20,0.090394,-0.012171,1,0.724,-2.1,0,-1.276
0.10458,3.874e-20,0.090366,-0.012197,1,0.728,-2.1,0,-1.272
0.10499,3.1034e-20,0.090339,-0.012223,1,0.732,-2.1,0,-1.268
0.10541,2.415e-20,0.090312,-0.012249,1,0.736,-2.1,0,-1.264
0.10582,1.8035e-20,0.090285,-0.012275,1,0.74,-2.1,0,-1.26
0.10623,1.2634e-20,0.090257,-0.012302,1,0.744,-2.1,0,-1.256
0.10664,7.8938e-21,0.09023,-0.012328,1,0.748,-2.1,0,-1.252
0.10706,3.76e-21,0.090203,-0.012354,1,0.752,-2.1,0,-1.248
0.10747,1.7542e-22,0.090176,-0.01238,1,0.756,-2.1,0,-1.244
0.10788,-2.9168e-21,0.090148,-0.012406,1,0.76,-2.1,0,-1.24
0.10829,-5.5754e-21,0.090121,-0.012432,1,0.764,-2.1,0,-1.236
0.10871,-7.8594e-21,0.090094,-0.012459,1,0.768,-2.1,0,-1.232
0.10912,-9.8284e-21,0.090067,-0.012485,1,0.772,-2.1,0,-1.228
0.10953,-1.1546e-20,0.090039,-0.012511,1,0.776,-2.1,0,-1.224
0.10994,-1.3073e-20,0.090012,-0.012537,1,0.78,-2.1,0,-1.22
0.11036,-1.4471e-20,0.089985,-0.012563,1,0.784,-2.1,0,-1.216
0.11077,-1.581e-20,0.089958,-0.012589,1,0.788,-2.1,0,-1.212
0.11118,-1.7149e-20,0.08993,-0.012615,1,0.792,-2.1,0,-1.208
0.11159,-1.856e-20,0.089903,-0.012642,1,0.796,-2.1,0,-1.204
0.11201,-2.0105e-20,0.089876,-0.012668,1,0.8,-2.1,0,-1.2
0.1124,-1.1394e-19,0.089844,-0.012692,1,0.804,-2.1,0,-1.196
0.11277,-8.9189e-20,0.089809,-0.012716,1,0.808,-2.1,0,-1.192
0.11314,-6.6959e-20,0.089774,-0.01274,1,0.812,-2.1,0,-1.188
0.11352,-4.7378e-20,0.089739,-0.012763,1,0.816,-2.1,0,-1.184
0.11389,-3.0575e-20,0.089704,-0.012787,1,0.82,-2.1,0,-1.18
0.11426,-1.6692e-20,0.089669,-0.01281,1,0.824,-2.1,0,-1.176
0.11464,-5.865e-21,0.089634,-0.012834,1,0.828,-2.1,0,-1.172
0.11501,1.7685e-21,0.089599,-0.012857,1,0.832,-2.1,0,-1.168
0.11538,6.069e-21,0.089564,-0.012881,1,0.836,-2.1,0,-1.164
0.11576,6.8955e-21,0.089529,-0.012904,1,0.84,-2.1,0,-1.16
0.11613,4.1056e-21,0.089494,-0.012928,1,0.844,-2.1,0,-1.156
0.1165,-2.4438e-21,0.089459,-0.012951,1,0.848,-2.1,0,-1.152
0.11687,-1.2896e-20,0.089424,-0.012975,1,0.852,-2.1,0,-1.148
0.11725,-2.7398e-20,0.089389,-0.012998,1,0.856,-2.1,0,-1.144
0.11762,-4.6096e-20,0.089354,-0.013022,1,0.86,-2.1,0,-1.14
0.11799,-6.9137e-20,0.089319,-0.013045,1,0.864,-2.1,0,-1.136
0.11837,-9.6671e-20,0.089283,-0.013069,1,0.868,-2.1,0,-1.132
0.11874,-1.2885e-19,0.089248,-0.013092,1,0.872,-2.1,0,-1.128
0.11911,-1.6582e-19,0.089213,-0.013116,1,0.876,-2.1,0,-1.124
0.11949,-2.0774e-19,0.089178,-0.01314,1,0.88,-2.1,0,-1.12
0.11986,-2.5475e-19,0.089143,-0.013163,1,0.884,-2.1,0,-1.116
0.12023,-3.0703e-19,0.089108,-0.013187,1,0.888,-2.1,0,-1.112
0.12059,-3.4935e-19,0.089071,-0.013209,1,0.892,-2.1,0,-1.108
0.12092,-2.8271e-19,0.089028,-0.013229,1,0.896,-2.1,0,-1.104
0.12125,-2.2255e-19,0.088986,-0.013248,1,0.9,-2.1,0,-1.1
0.12158,-1.69e-19,0.088943,-0.013268,1,0.904,-2.1,0,-1.096
0.12191,-1.2221e-19,0.0889,-0.013288,1,0.908,-2.1,0,-1.092
0.12224,-8.2317e-20,0.088858,-0.013307,1,0.912,-2.1,0,-1.088
0.12257,-4.9461e-20,0.088815,-0.013327,1,0.916,-2.1,0,-1.084
0.12289,-2.3785e-20,0.088772,-0.013347,1,0.92,-2.1,0,-1.08
0.12322,-5.4308e-21,0.08873,-0.013366,1,0.924,-2.1,0,-1.076
0.12355,5.4568e-21,0.088687,-0.013386,1,0.928,-2.1,0,-1.072
0.12388,8.7374e-21,0.088645,-0.013406,1,0.932,-2.1,0,-1.068
0.12421,4.2665e-21,0.088602,-0.013426,1,0.936,-2.1,0,-1.064
0.12454,-8.0987e-21,0.088559,-0.013445,1,0.94,-2.1,0,-1.06
0.12487,-2.8501e-20,0.088517,-0.013465,1,0.944,-2.1,0,-1.056
0.12519,-5.7085e-20,0.088474,-0.013485,1,0.948,-2.1,0,-1.052
0.12552,-9.3997e-20,0.088431,-0.013504,1,0.952,-2.1,0,-1.048
0.12585,-1.3938e-19,0.088389,-0.013524,1,0.956,-2.1,0,-1.044
0.12618,-1.9338e-19,0.088346,-0.013544,1,0.96,-2.1,0,-1.04
0.12651,-2.5614e-19,0.088303,-0.013563,1,0.964,-2.1,0,-1.036
0.12684,-3.278e-19,0.088261,-0.013583,1,0.968,-2.1,0,-1.032
0.12717,9.2716e-35,0.088218,-0.013603,1,0.972,-2.1,0,-1.028
0.1275,0,0.088175,-0.013623,1,0.976,-2.1,0,-1.024
0.12782,-4.6601e-35,0.088132,-0.013642,1,0.98,-2.1,0,-1.02
0.1281,-3.0926e-19,0.088078,-0.013656,1,0.984,-2.1,0,-1.016
0.12837,-2.4837e-19,0.088023,-0.01367,1,0.988,-2.1,0,-1.012
0.12865,-1.938e-19,0.087969,-0.013685,1,0.992,-2.1,0,-1.008
0.12893,-1.456e-19,0.087914,-0.013699,1,0.996,-2.1,0,-1.004
0.1292,-1.0383e-19,0.08786,-0.013713,1,1,-2.1,0,-1
0.12948,-6.8528e-20,0.087805,-0.013727,1,1.004,-2.1,0,-0.996
0.12975,-3.9756e-20,0.087751,-0.013742,1,1.008,-2.1,0,-0.992
0.13003,-1.7562e-20,0.087696,-0.013756,1,1.012,-2.1,0,-0.988
0.1303,-1.9975e-21,0.087642,-0.01377,1,1.016,-2.1,0,-0.984
0.13058,6.8877e-21,0.087587,-0.013784,1,1.02,-2.1,0,-0.98
0.13086,9.0444e-21,0.087533,-0.013798,1,1.024,-2.1,0,-0.976
0.13113,4.4223e-21,0.087478,-0.013813,1,1.028,-2.1,0,-0.972
0.13141,-7.0282e-21,0.087424,-0.013827,1,1.032,-2.1,0,-0.968
0.13168,-2.5356e-20,0.087369,-0.013841,1,1.036,-2.1,0,-0.964
0.13196,-5.0609e-20,0.087315,-0.013855,1,1.04,-2.1,0,-0.96
0.13223,0,0.08726,-0.013869,1,1.044,-2.1,0,-0.956
0.13251,-2.3999e-35,0.087205,-0.013884,1,1.048,-2.1,0,-0.952
0.13279,0,0.087151,-0.013898,1,1.052,-2.1,0,-0.948
0.13306,0,0.087096,-0.013912,1,1.056,-2.1,0,-0.944
0.13334,-4.8245e-35,0.087042,-0.013926,1,1.06,-2.1,0,-0.94
0.13361,0,0.086987,-0.01394,1,1.064,-2.1,0,-0.936
0.13389,-9.6819e-35,0.086933,-0.013955,1,1.068,-2.1,0,-0.932
0.13411,0,0.086863,-0.013963,1,1.072,-2.1,0,-0.928
0.13431,0,0.086789,-0.013969,1,1.076,-2.1,0,-0.924
0.13451,0,0.086714,-0.013975,1,1.08,-2.1,0,-0.92
0.13472,0,0.08664,-0.013981,1,1.084,-2.1,0,-0.916
0.13492,0,0.086566,-0.013987,1,1.088,-2.1,0,-0.912
0.13512,0,0.086491,-0.013994,1,1.092,-2.1,0,-0.908
0.13533,0,0.086417,-0.014,1,1.096,-2.1,0,-0.904
0.13553,0,0.086342,-0.014006,1,1.1,-2.1,0,-0.9
0.13573,0,0.086268,-0.014012,1,1.104,-2.1,0,-0.896
0.13594,0,0.086194,-0.014018,1,1.108,-2.1,0,-0.892
0.13614,0,0.086119,-0.014024,1,1.112,-2.1,0,-0.888
0.13634,0,0.086045,-0.014031,1,1.116,-2.1,0,-0.884
0.13654,0,0.08597,-0.014037,1,1.12,-2.1,0,-0.88
0.13675,0,0.085896,-0.014043,1,1.124,-2.1,0,-0.876
0.13695,0,0.085822,-0.014049,1,1.128,-2.1,0,-0.872
0.13715,0,0.085747,-0.014055,1,1.132,-2.1,0,-0.868
0.13736,0,0.085673,-0.014061,1,1.136,-2.1,0,-0.864
0.13756,0,0.085598,-0.014068,1,1.14,-2.1,0,-0.86
0.13776,0,0.085524,-0.014074,1,1.144,-2.1,0,-0.856
0.13796,0,0.08545,-0.01408,1,1.148,-2.1,0,-0.852
0.13817,0,0.085375,-0.014086,1,1.152,-2.1,0,-0.848
0.13837,0,0.085301,-0.014092,1,1.156,-2.1,0,-0.844
0.13851,0,0.085223,-0.014092,1,1.16,-2.1,0,-0.84
0.13859,0,0.085143,-0.014086,1,1.164,-2.1,0,-0.836
0.13867,0,0.085063,-0.01408,1,1.168,-2.1,0,-0.832
0.13875,0,0.084983,-0.014074,1,1.172,-2.1,0,-0.828
0.13883,0,0.084903,-0.014068,1,1.176,-2.1,0,-0.824
0.13891,0,0.084823,-0.014061,1,1.18,-2.1,0,-0.82
0.13899,0,0.084743,-0.014055,1,1.184,-2.1,0,-0.816
0.13907,0,0.08461,-0.014045,1,1.188,-2.1,0,-0.812
0.13917,0,0.084458,-0.014033,1,1.192,-2.1,0,-0.808
0.13926,0,0.084306,-0.014022,1,1.196,-2.1,0,-0.804
0.13936,0,0.084153,-0.01401,1,1.2,-2.1,0,-0.8
0.13945,0,0.084001,-0.013998,1,1.204,-2.1,0,-0.796
0.13954,0,0.083849,-0.013986,1,1.208,-2.1,0,-0.792
0.13964,0,0.083697,-0.013975,1,1.212,-2.1,0,-0.788
0.13973,0,0.083545,-0.013963,1,1.216,-2.1,0,-0.784
0.13982,0,0.083392,-0.013951,1,1.22,-2.1,0,-0.78
0.13992,0,0.08324,-0.01394,1,1.224,-2.1,0,-0.776
0.14001,0,0.083088,-0.013928,1,1.228,-2.1,0,-0.772
0.1401,0,0.082936,-0.013916,1,1.232,-2.1,0,-0.768
0.1402,0,0.082784,-0.013905,1,1.236,-2.1,0,-0.764
0.14029,0,0.082654,-0.013901,1,1.24,-2.1,0,-0.76
0.14038,0,0.082536,-0.013901,1,1.244,-2.1,0,-0.756
0.14045,0,0.082415,-0.013897,1,1.248,-2.1,0,-0.752
0.14044,0,0.082285,-0.013884,1,1.252,-2.1,0,-0.748
0.14044,0,0.082155,-0.013872,1,1.256,-2.1,0,-0.744
0.14043,0,0.082025,-0.013859,1,1.26,-2.1,0,-0.74
0.14042,0,0.081895,-0.013846,1,1.264,-2.1,0,-0.736
0.14041,0,0.081765,-0.013833,1,1.268,-2.1,0,-0.732
0.1404,0,0.081635,-0.01382,1,1.272,-2.1,0,-0.728
0.1404,0,0.081505,-0.013807,1,1.276,-2.1,0,-0.724
0.14039,0,0.081375,-0.013794,1,1.28,-2.1,0,-0.72
0.14038,0,0.081246,-0.013781,1,1.284,-2.1,0,-0.716
0.14037,0,0.081116,-0.013768,1,1.288,-2.1,0,-0.712
0.14034,0,0.080992,-0.013754,1,1.292,-2.1,0,-0.708
0.14022,0,0.080898,-0.013734,1,1.296,-2.1,0,-0.704
0.1401,0,0.080718,-0.01371,1,1.3,-2.1,0,-0.7
0.13997,0,0.080534,-0.013687,1,1.304,-2.1,0,-0.696
0.13985,0,0.080351,-0.013664,1,1.308,-2.1,0,-0.692
0.13974,0,0.080172,-0.01364,1,1.312,-2.1,0,-0.688
0.13965,0,0.080001,-0.013618,1,1.316,-2.1,0,-0.684
0.13955,0,0.079831,-0.013595,1,1.32,-2.1,0,-0.68
0.13945,0,0.079661,-0.013572,1,1.324,-2.1,0,-0.676
0.13936,0,0.07949,-0.013549,1,1.328,-2.1,0,-0.672
0.13926,0,0.07932,-0.013527,1,1.332,-2.1,0,-0.668
0.13916,0,0.079149,-0.013504,1,1.336,-2.1,0,-0.664
0.13899,0,0.078976,-0.013478,1,1.34,-2.1,0,-0.66
0.13882,0,0.078802,-0.013452,1,1.344,-2.1,0,-0.656
0.13865,0,0.078629,-0.013427,1,1.348,-2.1,0,-0.652
0.13849,0,0.078456,-0.013401,1,1.352,-2.1,0,-0.648
0.13832,0,0.078282,-0.013375,1,1.356,-2.1,0,-0.644
0.13811,0,0.0781,-0.013347,1,1.36,-2.1,0,-0.64
0.13785,0,0.07791,-0.013316,1,1.364,-2.1,0,-0.636
