"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
10.731,0,6.0087,392.56,1,1.376,-2.4,0,-0.624
10.773,0,5.9836,392.2,1,1.38,-2.4,0,-0.62
10.816,0,5.9586,391.84,1,1.384,-2.4,0,-0.616
10.858,0,5.9335,391.48,1,1.388,-2.4,0,-0.612
10.901,0,5.9084,391.13,1,1.392,-2.4,0,-0.608
10.944,0,5.8833,390.77,1,1.396,-2.4,0,-0.604
10.986,0,5.8575,390.42,1,1.4,-2.4,0,-0.6
11.027,0,5.8308,390.08,1,1.404,-2.4,0,-0.596
11.069,0,5.8041,389.73,1,1.408,-2.4,0,-0.592
11.11,0,5.7774,389.39,1,1.412,-2.4,0,-0.588
11.152,0,5.7506,389.04,1,1.416,-2.4,0,-0.584
11.193,0,5.7239,388.7,1,1.42,-2.4,0,-0.58
11.234,0,5.6959,388.37,1,1.424,-2.4,0,-0.576
11.275,0,5.6677,388.03,1,1.428,-2.4,0,-0.572
11.315,0,5.6395,387.7,1,1.432,-2.4,0,-0.568
11.356,0,5.6113,387.37,1,1.436,-2.4,0,-0.564
11.396,0,5.5831,387.03,1,1.44,-2.4,0,-0.56
11.436,0,5.5542,386.71,1,1.444,-2.4,0,-0.556
11.475,0,5.5236,386.39,1,1.448,-2.4,0,-0.552
11.514,0,5.493,386.07,1,1.452,-2.4,0,-0.548
11.554,0,5.4624,385.76,1,1.456,-2.4,0,-0.544
11.593,0,5.4319,385.44,1,1.46,-2.4,0,-0.54
11.632,0,5.4013,385.13,1,1.464,-2.4,0,-0.536
11.669,0,5.3689,384.82,1,1.468,-2.4,0,-0.532
11.707,0,5.3359,384.53,1,1.472,-2.4,0,-0.528
11.744,0,5.3029,384.23,1,1.476,-2.4,0,-0.524
11.781,0,5.2699,383.94,1,1.48,-2.4,0,-0.52
11.818,0,5.2369,383.64,1,1.484,-2.4,0,-0.516
11.855,0,5.2036,383.35,1,1.488,-2.4,0,-0.512
11.89,0,5.1691,383.07,1,1.492,-2.4,0,-0.508
11.925,0,5.1346,382.79,1,1.496,-2.4,0,-0.504
11.96,0,5.1001,382.51,1,1.5,-2.4,0,-0.5
11.995,0,5.0655,382.23,1,1.504,-2.4,0,-0.496
12.03,0,5.031,381.95,1,1.508,-2.4,0,-0.492
12.064,0,4.9957,381.67,1,1.512,-2.4,0,-0.488
12.097,0,4.9598,381.41,1,1.516,-2.4,0,-0.484
12.13,0,4.9239,381.15,1,1.52,-2.4,0,-0.48
12.164,0,4.888,380.88,1,1.524,-2.4,0,-0.476
12.197,0,4.8521,380.62,1,1.528,-2.4,0,-0.472
12.23,0,4.8162,380.35,1,1.532,-2.4,0,-0.468
12.261,0,4.7791,380.11,1,1.536,-2.4,0,-0.464
12.292,0,4.7419,379.86,1,1.54,-2.4,0,-0.46
12.323,0,4.7048,379.61,1,1.544,-2.4,0,-0.456
12.355,0,4.6676,379.37,1,1.548,-2.4,0,-0.452
12.386,0,4.6305,379.12,1,1.552,-2.4,0,-0.448
12.416,0,4.5929,378.88,1,1.556,-2.4,0,-0.444
12.445,0,4.5547,378.65,1,1.56,-2.4,0,-0.44
12.474,0,4.5165,378.42,1,1.564,-2.4,0,-0.436
12.504,0,4.4783,378.19,1,1.568,-2.4,0,-0.432
12.533,0,4.4401,377.96,1,1.572,-2.4,0,-0.428
12.562,0,4.4019,377.73,1,1.576,-2.4,0,-0.424
12.589,0,4.363,377.51,1,1.58,-2.4,0,-0.42
12.617,0,4.3239,377.3,1,1.584,-2.4,0,-0.416
12.644,0,4.2848,377.09,1,1.588,-2.4,0,-0.412
12.671,0,4.2457,376.87,1,1.592,-2.4,0,-0.408
12.698,0,4.2066,376.66,1,1.596,-2.4,0,-0.404
12.725,0,4.1673,376.45,1,1.6,-2.4,0,-0.4
12.75,0,4.1275,376.26,1,1.604,-2.4,0,-0.396
12.775,0,4.0876,376.06,1,1.608,-2.4,0,-0.392
12.8,0,4.0478,375.86,1,1.612,-2.4,0,-0.388
12.825,0,4.0079,375.67,1,1.616,-2.4,0,-0.384
12.85,0,3.9681,375.47,1,1.62,-2.4,0,-0.38
12.874,0,3.9278,375.28,1,1.624,-2.4,0,-0.376
12.897,0,3.8874,375.1,1,1.628,-2.4,0,-0.372
12.921,0,3.8469,374.92,1,1.632,-2.4,0,-0.368
12.944,0,3.8065,374.74,1,1.636,-2.4,0,-0.364
12.967,0,3.766,374.56,1,1.64,-2.4,0,-0.36
12.99,0,3.7255,374.38,1,1.644,-2.4,0,-0.356
13.012,0,3.6845,374.21,1,1.648,-2.4,0,-0.352
13.033,0,3.6436,374.05,1,1.652,-2.4,0,-0.348
13.054,0,3.6027,373.88,1,1.656,-2.4,0,-0.344
13.076,0,3.5617,373.71,1,1.66,-2.4,0,-0.34
13.097,0,3.5208,373.55,1,1.664,-2.4,0,-0.336
13.117,0,3.4796,373.39,1,1.668,-2.4,0,-0.332
13.137,0,3.4383,373.24,1,1.672,-2.4,0,-0.328
13.156,0,3.397,373.09,1,1.676,-2.4,0,-0.324
13.176,0,3.3557,372.94,1,1.68,-2.4,0,-0.32
13.195,0,3.3144,372.79,1,1.684,-2.4,0,-0.316
13.215,0,3.273,372.63,1,1.688,-2.4,0,-0.312
13.233,0,3.2314,372.5,1,1.692,-2.4,0,-0.308
13.251,0,3.1898,372.36,1,1.696,-2.4,0,-0.304
13.268,0,3.1482,372.22,1,1.7,-2.4,0,-0.3
13.286,0,3.1066,372.08,1,1.704,-2.4,0,-0.296
13.304,0,3.065,371.95,1,1.708,-2.4,0,-0.292
13.321,0,3.0233,371.81,1,1.712,-2.4,0,-0.288
13.337,0,2.9815,371.69,1,1.716,-2.4,0,-0.284
13.353,0,2.9397,371.57,1,1.72,-2.4,0,-0.28
13.369,0,2.8979,371.44,1,1.724,-2.4,0,-0.276
13.385,0,2.8561,371.32,1,1.728,-2.4,0,-0.272
13.401,0,2.8143,371.19,1,1.732,-2.4,0,-0.268
13.416,0,2.7723,371.08,1,1.736,-2.4,0,-0.264
13.431,0,2.7304,370.97,1,1.74,-2.4,0,-0.26
13.445,0,2.6884,370.86,1,1.744,-2.4,0,-0.256
13.46,0,2.6465,370.75,1,1.748,-2.4,0,-0.252
13.474,0,2.6045,370.63,1,1.752,-2.4,0,-0.248
13.488,0,2.5625,370.52,1,1.756,-2.4,0,-0.244
13.501,0,2.5205,370.43,1,1.76,-2.4,0,-0.24
13.514,0,2.4785,370.33,1,1.764,-2.4,0,-0.236
13.527,0,2.4364,370.23,1,1.768,-2.4,0,-0.232
13.54,0,2.3944,370.13,1,1.772,-2.4,0,-0.228
13.553,0,2.3523,370.03,1,1.776,-2.4,0,-0.224
13.565,0,2.3102,369.94,1,1.78,-2.4,0,-0.22
13.576,0,2.2682,369.85,1,1.784,-2.4,0,-0.216
13.588,0,2.2261,369.76,1,1.788,-2.4,0,-0.212
13.599,0,2.184,369.67,1,1.792,-2.4,0,-0.208
13.61,0,2.1419,369.58,1,1.796,-2.4,0,-0.204
13.622,0,2.0998,369.5,1,1.8,-2.4,0,-0.2
13.632,0,2.0577,369.42,1,1.804,-2.4,0,-0.196
13.642,0,2.0156,369.34,1,1.808,-2.4,0,-0.192
13.652,0,1.9735,369.26,1,1.812,-2.4,0,-0.188
13.662,0,1.9314,369.19,1,1.816,-2.4,0,-0.184
13.672,0,1.8893,369.11,1,1.82,-2.4,0,-0.18
13.681,0,1.8472,369.04,1,1.824,-2.4,0,-0.176
13.69,0,1.8051,368.97,1,1.828,-2.4,0,-0.172
13.698,0,1.763,368.9,1,1.832,-2.4,0,-0.168
13.707,0,1.7209,368.84,1,1.836,-2.4,0,-0.164
13.716,0,1.6788,368.77,1,1.84,-2.4,0,-0.16
13.724,0,1.6367,368.7,1,1.844,-2.4,0,-0.156
13.732,0,1.5946,368.64,1,1.848,-2.4,0,-0.152
13.739,0,1.5526,368.59,1,1.852,-2.4,0,-0.148
13.747,0,1.5105,368.53,1,1.856,-2.4,0,-0.144
13.754,0,1.4685,368.47,1,1.86,-2.4,0,-0.14
13.761,0,1.4264,368.42,1,1.864,-2.4,0,-0.136
13.768,0,1.3843,368.36,1,1.868,-2.4,0,-0.132
13.775,0,1.3423,368.32,1,1.872,-2.4,0,-0.128
13.781,0,1.3003,368.27,1,1.876,-2.4,0,-0.124
13.787,0,1.2582,368.22,1,1.88,-2.4,0,-0.12
13.793,0,1.2162,368.17,1,1.884,-2.4,0,-0.116
13.799,0,1.1742,368.12,1,1.888,-2.4,0,-0.112
13.804,0,1.1322,368.08,1,1.892,-2.4,0,-0.108
13.809,0,1.0902,368.05,1,1.896,-2.4,0,-0.104
13.814,0,1.0482,368.01,1,1.9,-2.4,0,-0.1
13.819,0,1.0062,367.97,1,1.904,-2.4,0,-0.096
13.824,0,0.96421,367.93,1,1.908,-2.4,0,-0.092
13.829,0,0.92223,367.89,1,1.912,-2.4,0,-0.088
13.833,0,0.88027,367.87,1,1.916,-2.4,0,-0.084
13.837,0,0.83831,367.84,1,1.92,-2.4,0,-0.08
13.84,0,0.79636,367.81,1,1.924,-2.4,0,-0.076
13.844,0,0.7544,367.78,1,1.928,-2.4,0,-0.072
13.848,0,0.71244,367.75,1,1.932,-2.4,0,-0.068
13.851,0,0.6705,367.72,1,1.936,-2.4,0,-0.064
13.854,0,0.62858,367.7,1,1.94,-2.4,0,-0.06
13.857,0,0.58665,367.68,1,1.944,-2.4,0,-0.056
13.859,0,0.54472,367.66,1,1.948,-2.4,0,-0.052
13.862,0,0.50279,367.64,1,1.952,-2.4,0,-0.048
13.865,0,0.46087,367.62,1,1.956,-2.4,0,-0.044
13.866,0,0.41896,367.61,1,1.96,-2.4,0,-0.04
13.868,0,0.37706,367.59,1,1.964,-2.4,0,-0.036
13.87,-1.2971e-17,0.33515,367.58,1,1.968,-2.4,0,-0.032
13.871,0,0.29324,367.57,1,1.972,-2.4,0,-0.028
13.873,0,0.25134,367.56,1,1.976,-2.4,0,-0.024
13.874,0,0.20944,367.55,1,1.98,-2.4,0,-0.02
13.874,0,0.16754,367.54,1,1.984,-2.4,0,-0.016
13.875,0,0.12565,367.54,1,1.988,-2.4,0,-0.012
13.875,0,0.083754,367.54,1,1.992,-2.4,0,-0.008
13.876,0,0.04186,367.53,1,1.996,-2.4,0,-0.004
13.877,0,-3.4465e-05,367.53,1,2,-2.4,0,0
13.876,0,-0.041929,367.53,1,2.004,-2.4,0,0.004
13.875,0,-0.083823,367.54,1,2.008,-2.4,0,0.008
13.875,0,-0.12572,367.54,1,2.012,-2.4,0,0.012
13.874,0,-0.16761,367.54,1,2.016,-2.4,0,0.016
13.874,0,-0.20951,367.55,1,2.02,-2.4,0,0.02
13.873,0,-0.25141,367.56,1,2.024,-2.4,0,0.024
13.871,0,-0.29331,367.57,1,2.028,-2.4,0,0.028
13.87,-1.2971e-17,-0.33522,367.58,1,2.032,-2.4,0,0.032
13.868,0,-0.37712,367.59,1,2.036,-2.4,0,0.036
13.866,0,-0.41903,367.61,1,2.04,-2.4,0,0.04
13.865,0,-0.46094,367.62,1,2.044,-2.4,0,0.044
13.862,0,-0.50286,367.64,1,2.048,-2.4,0,0.048
13.859,0,-0.54479,367.66,1,2.052,-2.4,0,0.052
13.857,0,-0.58672,367.68,1,2.056,-2.4,0,0.056
13.854,0,-0.62864,367.7,1,2.06,-2.4,0,0.06
13.851,0,-0.67057,367.72,1,2.064,-2.4,0,0.064
13.848,0,-0.71251,367.75,1,2.068,-2.4,0,0.068
13.844,0,-0.75447,367.78,1,2.072,-2.4,0,0.072
13.84,0,-0.79642,367.81,1,2.076,-2.4,0,0.076
13.837,0,-0.83838,367.84,1,2.08,-2.4,0,0.08
13.833,0,-0.88034,367.86,1,2.084,-2.4,0,0.084
13.829,0,-0.92229,367.89,1,2.088,-2.4,0,0.088
13.824,0,-0.96428,367.93,1,2.092,-2.4,0,0.092
13.819,0,-1.0063,367.97,1,2.096,-2.4,0,0.096
13.814,0,-1.0483,368.01,1,2.1,-2.4,0,0.1
13.809,0,-1.0903,368.05,1,2.104,-2.4,0,0.104
13.804,0,-1.1322,368.08,1,2.108,-2.4,0,0.108
13.799,0,-1.1742,368.12,1,2.112,-2.4,0,0.112
13.793,0,-1.2163,368.17,1,2.116,-2.4,0,0.116
13.787,0,-1.2583,368.22,1,2.12,-2.4,0,0.12
13.781,0,-1.3003,368.27,1,2.124,-2.4,0,0.124
13.775,0,-1.3424,368.32,1,2.128,-2.4,0,0.128
13.768,0,-1.3844,368.36,1,2.132,-2.4,0,0.132
13.761,0,-1.4265,368.42,1,2.136,-2.4,0,0.136
13.754,0,-1.4685,368.47,1,2.14,-2.4,0,0.14
13.747,0,-1.5106,368.53,1,2.144,-2.4,0,0.144
13.739,0,-1.5526,368.59,1,2.148,-2.4,0,0.148
13.732,0,-1.5947,368.64,1,2.152,-2.4,0,0.152
13.724,0,-1.6368,368.7,1,2.156,-2.4,0,0.156
13.716,0,-1.6789,368.77,1,2.16,-2.4,0,0.16
13.707,0,-1.721,368.84,1,2.164,-2.4,0,0.164
13.698,0,-1.7631,368.9,1,2.168,-2.4,0,0.168
13.69,0,-1.8051,368.97,1,2.172,-2.4,0,0.172
13.681,0,-1.8472,369.04,1,2.176,-2.4,0,0.176
13.672,0,-1.8893,369.11,1,2.18,-2.4,0,0.18
13.662,0,-1.9314,369.19,1,2.184,-2.4,0,0.184
13.652,0,-1.9735,369.26,1,2.188,-2.4,0,0.188
13.642,0,-2.0156,369.34,1,2.192,-2.4,0,0.192
13.632,0,-2.0577,369.42,1,2.196,-2.4,0,0.196
13.622,0,-2.0998,369.5,1,2.2,-2.4,0,0.2
13.61,0,-2.1419,369.58,1,2.204,-2.4,0,0.204
13.599,0,-2.184,369.67,1,2.208,-2.4,0,0.208
13.588,0,-2.2261,369.76,1,2.212,-2.4,0,0.212
13.576,0,-2.2682,369.85,1,2.216,-2.4,0,0.216
13.565,0,-2.3103,369.94,1,2.22,-2.4,0,0.22
13.553,0,-2.3524,370.03,1,2.224,-2.4,0,0.224
13.54,0,-2.3944,370.13,1,2.228,-2.4,0,0.228
13.527,0,-2.4365,370.23,1,2.232,-2.4,0,0.232
13.514,0,-2.4785,370.33,1,2.236,-2.4,0,0.236
13.501,0,-2.5205,370.43,1,2.24,-2.4,0,0.24
13.488,0,-2.5626,370.52,1,2.244,-2.4,0,0.244
13.474,0,-2.6046,370.63,1,2.248,-2.4,0,0.248
13.46,0,-2.6465,370.75,1,2.252,-2.4,0,0.252
13.445,0,-2.6885,370.86,1,2.256,-2.4,0,0.256
13.431,0,-2.7304,370.97,1,2.26,-2.4,0,0.26
13.416,0,-2.7724,371.08,1,2.264,-2.4,0,0.264
13.401,0,-2.8143,371.19,1,2.268,-2.4,0,0.268
13.385,0,-2.8561,371.32,1,2.272,-2.4,0,0.272
13.369,0,-2.8979,371.44,1,2.276,-2.4,0,0.276
13.353,0,-2.9398,371.57,1,2.28,-2.4,0,0.28
13.337,0,-2.9816,371.69,1,2.284,-2.4,0,0.284
13.321,0,-3.0234,371.81,1,2.288,-2.4,0,0.288
13.304,0,-3.0651,371.95,1,2.292,-2.4,0,0.292
13.286,0,-3.1067,372.08,1,2.296,-2.4,0,0.296
13.268,0,-3.1483,372.22,1,2.3,-2.4,0,0.3
13.251,0,-3.1899,372.36,1,2.304,-2.4,0,0.304
13.233,0,-3.2315,372.5,1,2.308,-2.4,0,0.308
13.215,0,-3.2731,372.63,1,2.312,-2.4,0,0.312
13.195,0,-3.3144,372.79,1,2.316,-2.4,0,0.316
13.176,0,-3.3557,372.94,1,2.32,-2.4,0,0.32
13.156,0,-3.397,373.09,1,2.324,-2.4,0,0.324
13.137,0,-3.4384,373.24,1,2.328,-2.4,0,0.328
13.117,0,-3.4797,373.39,1,2.332,-2.4,0,0.332
13.097,0,-3.5208,373.55,1,2.336,-2.4,0,0.336
13.076,0,-3.5618,373.71,1,2.34,-2.4,0,0.34
13.054,0,-3.6027,373.88,1,2.344,-2.4,0,0.344
13.033,0,-3.6436,374.05,1,2.348,-2.4,0,0.348
13.012,0,-3.6846,374.21,1,2.352,-2.4,0,0.352
12.99,0,-3.7255,374.38,1,2.356,-2.4,0,0.356
12.967,0,-3.766,374.56,1,2.36,-2.4,0,0.36
12.944,0,-3.8065,374.74,1,2.364,-2.4,0,0.364
12.921,0,-3.8469,374.92,1,2.368,-2.4,0,0.368
12.897,0,-3.8874,375.1,1,2.372,-2.4,0,0.372
12.874,0,-3.9278,375.28,1,2.376,-2.4,0,0.376
12.85,0,-3.9681,375.47,1,2.38,-2.4,0,0.38
12.825,0,-4.0079,375.67,1,2.384,-2.4,0,0.384
12.8,0,-4.0478,375.86,1,2.388,-2.4,0,0.388
12.775,0,-4.0876,376.06,1,2.392,-2.4,0,0.392
12.75,0,-4.1275,376.26,1,2.396,-2.4,0,0.396
12.725,0,-4.1673,376.45,1,2.4,-2.4,0,0.4
12.698,0,-4.2066,376.66,1,2.404,-2.4,0,0.404
12.671,0,-4.2457,376.88,1,2.408,-2.4,0,0.408
12.644,0,-4.2848,377.09,1,2.412,-2.4,0,0.412
12.617,0,-4.3239,377.3,1,2.416,-2.4,0,0.416
12.589,0,-4.363,377.51,1,2.42,-2.4,0,0.42
12.562,0,-4.4019,377.73,1,2.424,-2.4,0,0.424
12.533,0,-4.4401,377.96,1,2.428,-2.4,0,0.428
12.504,0,-4.4783,378.19,1,2.432,-2.4,0,0.432
12.474,0,-4.5165,378.42,1,2.436,-2.4,0,0.436
12.445,0,-4.5547,378.65,1,2.44,-2.4,0,0.44
12.416,0,-4.5929,378.88,1,2.444,-2.4,0,0.444
12.386,0,-4.6305,379.12,1,2.448,-2.4,0,0.448
12.355,0,-4.6676,379.37,1,2.452,-2.4,0,0.452
12.323,0,-4.7048,379.61,1,2.456,-2.4,0,0.456
12.292,0,-4.7419,379.86,1,2.46,-2.4,0,0.46
12.261,0,-4.7791,380.11,1,2.464,-2.4,0,0.464
12.23,0,-4.8162,380.35,1,2.468,-2.4,0,0.468
12.197,0,-4.8521,380.62,1,2.472,-2.4,0,0.472
12.164,0,-4.888,380.88,1,2.476,-2.4,0,0.476
12.13,0,-4.9239,381.15,1,2.48,-2.4,0,0.48
12.097,0,-4.9598,381.41,1,2.484,-2.4,0,0.484
12.064,0,-4.9957,381.67,1,2.488,-2.4,0,0.488
12.03,0,-5.031,381.95,1,2.492,-2.4,0,0.492
11.995,0,-5.0655,382.23,1,2.496,-2.4,0,0.496
11.96,0,-5.1,382.51,1,2.5,-2.4,0,0.5
11.925,0,-5.1346,382.79,1,2.504,-2.4,0,0.504
11.89,0,-5.1691,383.07,1,2.508,-2.4,0,0.508
11.855,0,-5.2036,383.35,1,2.512,-2.4,0,0.512
11.818,0,-5.2368,383.64,1,2.516,-2.4,0,0.516
11.781,0,-5.2699,383.94,1,2.52,-2.4,0,0.52
11.744,0,-5.3029,384.23,1,2.524,-2.4,0,0.524
11.707,0,-5.3359,384.53,1,2.528,-2.4,0,0.528
11.669,0,-5.3689,384.82,1,2.532,-2.4,0,0.532
11.632,0,-5.4013,385.13,1,2.536,-2.4,0,0.536
11.593,0,-5.4319,385.44,1,2.54,-2.4,0,0.54
11.554,0,-5.4625,385.76,1,2.544,-2.4,0,0.544
11.514,0,-5.4931,386.07,1,2.548,-2.4,0,0.548
11.475,0,-5.5237,386.39,1,2.552,-2.4,0,0.552
11.436,0,-5.5542,386.7,1,2.556,-2.4,0,0.556
11.396,0,-5.5832,387.03,1,2.56,-2.4,0,0.56
11.356,0,-5.6113,387.37,1,2.564,-2.4,0,0.564
11.315,0,-5.6395,387.7,1,2.568,-2.4,0,0.568
11.275,0,-5.6677,388.03,1,2.572,-2.4,0,0.572
11.234,0,-5.6959,388.37,1,2.576,-2.4,0,0.576
11.194,0,-5.7239,388.7,1,2.58,-2.4,0,0.58
11.152,0,-5.7506,389.04,1,2.584,-2.4,0,0.584
11.11,0,-5.7773,389.39,1,2.588,-2.4,0,0.588
11.069,0,-5.804,389.73,1,2.592,-2.4,0,0.592
11.027,0,-5.8307,390.08,1,2.596,-2.4,0,0.596
10.986,0,-5.8574,390.42,1,2.6,-2.4,0,0.6
10.944,0,-5.8833,390.77,1,2.604,-2.4,0,0.604
10.901,0,-5.9083,391.13,1,2.608,-2.4,0,0.608
10.859,0,-5.9334,391.48,1,2.612,-2.4,0,0.612
10.816,0,-5.9585,391.84,1,2.616,-2.4,0,0.616
10.774,0,-5.9836,392.2,1,2.62,-2.4,0,0.62
10.731,0,-6.0087,392.55,1,2.624,-2.4,0,0.624
10.688,0,-6.0317,392.92,1,2.628,-2.4,0,0.628
10.645,0,-6.0547,393.29,1,2.632,-2.4,0,0.632
10.601,0,-6.0776,393.66,1,2.636,-2.4,0,0.636
10.558,0,-6.1006,394.02,1,2.64,-2.4,0,0.64
10.515,0,-6.1235,394.39,1,2.644,-2.4,0,0.644
10.471,0,-6.1453,394.76,1,2.648,-2.4,0,0.648
10.426,0,-6.1653,395.14,1,2.652,-2.4,0,0.652
10.382,0,-6.1853,395.52,1,2.656,-2.4,0,0.656
10.337,0,-6.2052,395.9,1,2.66,-2.4,0,0.66
10.292,0,-6.2252,396.28,1,2.664,-2.4,0,0.664
10.248,0,-6.2452,396.66,1,2.668,-2.4,0,0.668
10.201,0,-6.2653,397.05,1,2.672,-2.4,0,0.672
10.153,0,-6.283,397.44,1,2.676,-2.4,0,0.676
10.105,0,-6.3006,397.83,1,2.68,-2.4,0,0.68
10.057,0,-6.3183,398.22,1,2.684,-2.4,0,0.684
10.009,0,-6.3359,398.61,1,2.688,-2.4,0,0.688
9.9586,0,-6.3511,398.99,1,2.692,-2.4,0,0.692
9.8955,0,-6.3553,399.36,1,2.696,-2.4,0,0.696
9.8325,0,-6.3594,399.73,1,2.7,-2.4,0,0.7
9.7523,0,-6.3509,400.09,1,2.704,-2.4,0,0.704
9.6445,0,-6.3222,400.44,1,2.708,-2.4,0,0.708
9.5368,0,-6.2936,400.8,1,2.712,-2.4,0,0.712
9.3822,0,-6.2331,401.16,1,2.716,-2.4,0,0.716
9.1955,0,-6.1508,401.51,1,2.72,-2.4,0,0.72
9.0086,0,-6.0684,401.87,1,2.724,-2.4,0,0.724
8.0829,0,-5.4615,402.32,1,2.728,-2.4,0,0.728
7.0253,0,-4.7609,402.77,1,2.732,-2.4,0,0.732
5.9782,0,-4.0678,403.23,1,2.736,-2.4,0,0.736
0.11564,0,-0.079622,-0.010951,1,2.752,-2.4,0,0.752
0.11562,0,-0.079568,-0.010932,1,2.756,-2.4,0,0.756
0.11561,0,-0.079515,-0.010912,1,2.76,-2.4,0,0.76
0.11559,0,-0.07946,-0.010893,1,2.764,-2.4,0,0.764
0.11566,0,-0.079468,-0.010875,1,2.768,-2.4,0,0.768
0.11573,0,-0.079475,-0.010858,1,2.772,-2.4,0,0.772
0.1158,0,-0.079488,-0.01084,1,2.776,-2.4,0,0.776
0.11587,0,-0.079512,-0.010823,1,2.78,-2.4,0,0.78
0.11595,0,-0.079537,-0.010806,1,2.784,-2.4,0,0.784
0.11601,0,-0.079559,-0.010789,1,2.788,-2.4,0,0.788
0.11605,0,-0.079578,-0.010772,1,2.792,-2.4,0,0.792
0.1161,0,-0.079597,-0.010755,1,2.796,-2.4,0,0.796
0.11611,0,-0.079604,-0.010737,1,2.8,-2.4,0,0.8
0.11611,0,-0.079605,-0.010719,1,2.804,-2.4,0,0.804
0.1161,0,-0.079607,-0.010701,1,2.808,-2.4,0,0.808
0.1161,0,-0.079608,-0.010683,1,2.812,-2.4,0,0.812
0.1161,0,-0.07961,-0.010665,1,2.816,-2.4,0,0.816
0.11608,0,-0.07961,-0.010646,1,2.82,-2.4,0,0.82
0.11603,0,-0.079602,-0.010629,1,2.824,-2.4,0,0.824
0.11598,0,-0.079595,-0.010612,1,2.828,-2.4,0,0.828
0.11593,0,-0.079588,-0.010594,1,2.832,-2.4,0,0.832
0.11588,0,-0.07958,-0.010577,1,2.836,-2.4,0,0.836
0.11582,0,-0.079573,-0.01056,1,2.84,-2.4,0,0.84
0.11574,0,-0.079559,-0.010541,1,2.844,-2.4,0,0.844
0.11564,0,-0.079538,-0.010521,1,2.848,-2.4,0,0.848
0.11553,0,-0.079518,-0.010501,1,2.852,-2.4,0,0.852
0.11543,0,-0.079498,-0.010481,1,2.856,-2.4,0,0.856
0.11532,0,-0.079477,-0.010461,1,2.86,-2.4,0,0.86
0.11521,0,-0.079456,-0.010442,1,2.864,-2.4,0,0.864
0.11509,0,-0.079444,-0.010427,1,2.868,-2.4,0,0.868
0.11499,0,-0.079436,-0.010412,1,2.872,-2.4,0,0.872
0.11488,0,-0.079429,-0.010398,1,2.876,-2.4,0,0.876
0.11477,0,-0.079421,-0.010383,1,2.88,-2.4,0,0.88
0.11467,0,-0.079413,-0.010369,1,2.884,-2.4,0,0.884
0.11454,0,-0.079395,-0.010352,1,2.888,-2.4,0,0.888
0.11438,0,-0.079361,-0.010333,1,2.892,-2.4,0,0.892
0.11422,0,-0.079327,-0.010314,1,2.896,-2.4,0,0.896
0.11406,0,-0.079294,-0.010295,1,2.9,-2.4,0,0.9
0.1139,0,-0.07926,-0.010276,1,2.904,-2.4,0,0.904
0.11374,0,-0.079226,-0.010256,1,2.908,-2.4,0,0.908
0.11358,0,-0.079192,-0.010237,1,2.912,-2.4,0,0.912
0.11341,0,-0.079159,-0.010218,1,2.916,-2.4,0,0.916
0.11325,0,-0.079125,-0.010199,1,2.92,-2.4,0,0.92
0.11309,0,-0.079091,-0.01018,1,2.924,-2.4,0,0.924
0.11293,0,-0.079057,-0.01016,1,2.928,-2.4,0,0.928
0.11277,0,-0.079022,-0.010141,1,2.932,-2.4,0,0.932
0.11258,0,-0.078982,-0.010122,1,2.936,-2.4,0,0.936
0.11239,0,-0.078942,-0.010103,1,2.94,-2.4,0,0.94
0.11221,0,-0.078902,-0.010083,1,2.944,-2.4,0,0.944
0.11202,0,-0.078862,-0.010064,1,2.948,-2.4,0,0.948
0.11183,0,-0.078822,-0.010045,1,2.952,-2.4,0,0.952
0.11165,0,-0.078782,-0.010026,1,2.956,-2.4,0,0.956
0.11146,0,-0.078742,-0.010006,1,2.96,-2.4,0,0.96
0.11127,0,-0.078702,-0.0099872,1,2.964,-2.4,0,0.964
0.11109,0,-0.078662,-0.0099679,1,2.968,-2.4,0,0.968
0.1109,0,-0.078622,-0.0099487,1,2.972,-2.4,0,0.972
0.11071,0,-0.07858,-0.0099292,1,2.976,-2.4,0,0.976
0.11048,0,-0.07853,-0.0099088,1,2.98,-2.4,0,0.98
0.11026,0,-0.07848,-0.0098884,1,2.984,-2.4,0,0.984
0.11003,0,-0.07843,-0.009868,1,2.988,-2.4,0,0.988
0.1098,0,-0.07838,-0.0098476,1,2.992,-2.4,0,0.992
0.10958,0,-0.07833,-0.0098271,1,2.996,-2.4,0,0.996
0.10935,0,-0.07828,-0.0098067,1,3,-2.4,0,1
0.10913,0,-0.07823,-0.0097863,1,3.004,-2.4,0,1.004
0.1089,0,-0.07818,-0.0097659,1,3.008,-2.4,0,1.008
0.10867,0,-0.07813,-0.0097454,1,3.012,-2.4,0,1.012
0.10845,0,-0.07808,-0.009725,1,3.016,-2.4,0,1.016
0.10822,0,-0.078029,-0.0097046,1,3.02,-2.4,0,1.02
0.10794,0,-0.077968,-0.0096829,1,3.024,-2.4,0,1.024
0.10767,0,-0.077907,-0.0096612,1,3.028,-2.4,0,1.028
0.10739,0,-0.077846,-0.0096395,1,3.032,-2.4,0,1.032
0.10711,0,-0.077785,-0.0096178,1,3.036,-2.4,0,1.036
0.10683,0,-0.077723,-0.0095961,1,3.04,-2.4,0,1.04
0.10655,0,-0.077662,-0.0095744,1,3.044,-2.4,0,1.044
