"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.018016,2.916e-23,0.10436,-0.013426,1,0.104,-2,0,-1.896
0.018876,2.2445e-23,0.10505,-0.013489,1,0.108,-2,0,-1.892
0.019735,1.643e-23,0.10575,-0.013551,1,0.112,-2,0,-1.888
0.020594,1.1238e-23,0.10645,-0.013613,1,0.116,-2,0,-1.884
0.021453,6.9148e-24,0.10714,-0.013675,1,0.12,-2,0,-1.88
0.022312,3.5654e-24,0.10784,-0.013738,1,0.124,-2,0,-1.876
0.023171,1.2727e-24,0.10854,-0.0138,1,0.128,-2,0,-1.872
0.02403,1.2282e-25,0.10923,-0.013862,1,0.132,-2,0,-1.868
0.02489,1.9866e-25,0.10993,-0.013924,1,0.136,-2,0,-1.864
0.025749,1.583e-24,0.11063,-0.013987,1,0.14,-2,0,-1.86
0.026608,4.3674e-24,0.11132,-0.014049,1,0.144,-2,0,-1.856
0.027467,8.6286e-24,0.11202,-0.014111,1,0.148,-2,0,-1.852
0.028326,1.4461e-23,0.11272,-0.014173,1,0.152,-2,0,-1.848
0.029185,2.1929e-23,0.11341,-0.014236,1,0.156,-2,0,-1.844
0.030044,3.1155e-23,0.11411,-0.014298,1,0.16,-2,0,-1.84
0.030904,4.2174e-23,0.11481,-0.01436,1,0.164,-2,0,-1.836
0.031763,5.5123e-23,0.11551,-0.014423,1,0.168,-2,0,-1.832
0.032622,7.0048e-23,0.1162,-0.014485,1,0.172,-2,0,-1.828
0.033481,8.7047e-23,0.1169,-0.014547,1,0.176,-2,0,-1.824
0.034267,2.267e-23,0.11694,-0.014513,1,0.18,-2,0,-1.82
0.034967,1.8867e-23,0.11622,-0.014366,1,0.184,-2,0,-1.816
0.035666,1.5361e-23,0.1155,-0.014218,1,0.188,-2,0,-1.812
0.036366,1.218e-23,0.11478,-0.014071,1,0.192,-2,0,-1.808
0.037065,9.3661e-24,0.11406,-0.013923,1,0.196,-2,0,-1.804
0.037765,6.8643e-24,0.11334,-0.013776,1,0.2,-2,0,-1.8
0.038464,4.7351e-24,0.11261,-0.013628,1,0.204,-2,0,-1.796
0.039164,2.987e-24,0.11189,-0.01348,1,0.208,-2,0,-1.792
0.039864,1.6207e-24,0.11117,-0.013333,1,0.212,-2,0,-1.788
0.040563,6.6432e-25,0.11045,-0.013185,1,0.216,-2,0,-1.784
0.041263,1.2313e-25,0.10973,-0.013038,1,0.22,-2,0,-1.78
0.041962,1.3372e-26,0.109,-0.01289,1,0.224,-2,0,-1.776
0.042662,3.4931e-25,0.10828,-0.012743,1,0.228,-2,0,-1.772
0.043361,1.1431e-24,0.10756,-0.012595,1,0.232,-2,0,-1.768
0.044061,2.4163e-24,0.10684,-0.012448,1,0.236,-2,0,-1.764
0.044761,4.1705e-24,0.10612,-0.0123,1,0.24,-2,0,-1.76
0.04546,6.4241e-24,0.10539,-0.012153,1,0.244,-2,0,-1.756
0.04616,9.1956e-24,0.10467,-0.012005,1,0.248,-2,0,-1.752
0.046859,1.249e-23,0.10395,-0.011858,1,0.252,-2,0,-1.748
0.047559,1.634e-23,0.10323,-0.01171,1,0.256,-2,0,-1.744
0.048258,2.0724e-23,0.10251,-0.011563,1,0.26,-2,0,-1.74
0.048958,2.5691e-23,0.10178,-0.011415,1,0.264,-2,0,-1.736
0.049635,9.1817e-23,0.10116,-0.011293,1,0.268,-2,0,-1.732
0.050218,7.6546e-23,0.10098,-0.01128,1,0.272,-2,0,-1.728
0.0508,6.2498e-23,0.10079,-0.011267,1,0.276,-2,0,-1.724
0.051382,4.9759e-23,0.1006,-0.011254,1,0.28,-2,0,-1.72
0.051965,3.833e-23,0.10041,-0.011241,1,0.284,-2,0,-1.716
0.052547,2.8327e-23,0.10022,-0.011228,1,0.288,-2,0,-1.712
0.053129,1.9721e-23,0.10003,-0.011215,1,0.292,-2,0,-1.708
0.053712,1.2638e-23,0.099842,-0.011202,1,0.296,-2,0,-1.704
0.054294,7.0686e-24,0.099653,-0.01119,1,0.3,-2,0,-1.7
0.054876,3.0702e-24,0.099464,-0.011177,1,0.304,-2,0,-1.696
0.055459,7.0501e-25,0.099276,-0.011164,1,0.308,-2,0,-1.692
0.056041,6.091e-27,0.099087,-0.011151,1,0.312,-2,0,-1.688
0.056623,1.0251e-24,0.098898,-0.011138,1,0.316,-2,0,-1.684
0.057206,3.8094e-24,0.098709,-0.011125,1,0.32,-2,0,-1.68
0.057788,8.4114e-24,0.09852,-0.011112,1,0.324,-2,0,-1.676
0.05837,1.4858e-23,0.098331,-0.011099,1,0.328,-2,0,-1.672
0.058953,2.3219e-23,0.098143,-0.011086,1,0.332,-2,0,-1.668
0.059535,3.3537e-23,0.097954,-0.011073,1,0.336,-2,0,-1.664
0.060117,4.5828e-23,0.097765,-0.01106,1,0.34,-2,0,-1.66
0.0607,6.0193e-23,0.097576,-0.011047,1,0.344,-2,0,-1.656
0.061282,7.6627e-23,0.097387,-0.011034,1,0.348,-2,0,-1.652
0.061864,9.5243e-23,0.097198,-0.011021,1,0.352,-2,0,-1.648
0.062447,1.1598e-22,0.097009,-0.011008,1,0.356,-2,0,-1.644
0.063024,1.9061e-21,0.097114,-0.011058,1,0.36,-2,0,-1.64
0.0636,1.5618e-21,0.097243,-0.011113,1,0.364,-2,0,-1.636
0.064177,1.2493e-21,0.097372,-0.011167,1,0.368,-2,0,-1.632
0.064754,9.6984e-22,0.0975,-0.011222,1,0.372,-2,0,-1.628
0.06533,7.2405e-22,0.097629,-0.011277,1,0.376,-2,0,-1.624
0.065907,5.1263e-22,0.097758,-0.011332,1,0.38,-2,0,-1.62
0.066483,3.3664e-22,0.097887,-0.011387,1,0.384,-2,0,-1.616
0.06706,1.9658e-22,0.098015,-0.011441,1,0.388,-2,0,-1.612
0.067637,9.346e-23,0.098144,-0.011496,1,0.392,-2,0,-1.608
0.068213,2.787e-23,0.098273,-0.011551,1,0.396,-2,0,-1.604
0.06879,7.4217e-25,0.098402,-0.011606,1,0.4,-2,0,-1.6
0.069366,1.2771e-23,0.098531,-0.011661,1,0.404,-2,0,-1.596
0.069943,6.4718e-23,0.098659,-0.011715,1,0.408,-2,0,-1.592
0.07052,1.5738e-22,0.098788,-0.01177,1,0.412,-2,0,-1.588
0.071096,2.9149e-22,0.098917,-0.011825,1,0.416,-2,0,-1.584
0.071673,4.6763e-22,0.099046,-0.01188,1,0.42,-2,0,-1.58
0.07225,6.867e-22,0.099174,-0.011935,1,0.424,-2,0,-1.576
0.072826,9.4953e-22,0.099303,-0.011989,1,0.428,-2,0,-1.572
0.073403,1.2564e-21,0.099432,-0.012044,1,0.432,-2,0,-1.568
0.073979,1.6085e-21,0.099561,-0.012099,1,0.436,-2,0,-1.564
0.074556,2.0064e-21,0.09969,-0.012154,1,0.44,-2,0,-1.56
0.075133,2.4503e-21,0.099818,-0.012209,1,0.444,-2,0,-1.556
0.075705,9.5779e-21,0.099871,-0.012248,1,0.448,-2,0,-1.552
0.076275,7.8953e-21,0.099884,-0.01228,1,0.452,-2,0,-1.548
0.076844,6.3624e-21,0.099897,-0.012312,1,0.456,-2,0,-1.544
0.077414,4.9847e-21,0.09991,-0.012344,1,0.46,-2,0,-1.54
0.077984,3.766e-21,0.099923,-0.012376,1,0.464,-2,0,-1.536
0.078554,2.7098e-21,0.099936,-0.012408,1,0.468,-2,0,-1.532
0.079124,1.8214e-21,0.099949,-0.01244,1,0.472,-2,0,-1.528
0.079693,1.1038e-21,0.099962,-0.012472,1,0.476,-2,0,-1.524
0.080263,5.6155e-22,0.099975,-0.012504,1,0.48,-2,0,-1.52
0.080833,1.9891e-22,0.099988,-0.012536,1,0.484,-2,0,-1.516
0.081403,1.9649e-23,0.1,-0.012568,1,0.488,-2,0,-1.512
0.081973,2.8079e-23,0.10001,-0.0126,1,0.492,-2,0,-1.508
0.082543,2.2832e-22,0.10003,-0.012632,1,0.496,-2,0,-1.504
0.083112,6.2443e-22,0.10004,-0.012664,1,0.5,-2,0,-1.5
0.083682,1.2205e-21,0.10005,-0.012696,1,0.504,-2,0,-1.496
0.084252,2.0207e-21,0.10007,-0.012728,1,0.508,-2,0,-1.492
0.084822,3.0289e-21,0.10008,-0.01276,1,0.512,-2,0,-1.488
0.085392,4.2496e-21,0.10009,-0.012792,1,0.516,-2,0,-1.484
0.085961,5.6869e-21,0.1001,-0.012824,1,0.52,-2,0,-1.48
0.086531,7.3443e-21,0.10012,-0.012856,1,0.524,-2,0,-1.476
0.087101,9.2263e-21,0.10013,-0.012888,1,0.528,-2,0,-1.472
0.087671,1.1338e-20,0.10014,-0.01292,1,0.532,-2,0,-1.468
0.088227,2.5919e-20,0.10012,-0.012948,1,0.536,-2,0,-1.464
0.088759,2.1432e-20,0.10006,-0.012968,1,0.54,-2,0,-1.46
0.089293,1.7346e-20,0.099991,-0.012988,1,0.544,-2,0,-1.456
0.089826,1.367e-20,0.099924,-0.013008,1,0.548,-2,0,-1.452
0.090359,1.0412e-20,0.099857,-0.013029,1,0.552,-2,0,-1.448
0.090892,7.5802e-21,0.09979,-0.013049,1,0.556,-2,0,-1.444
0.091425,5.1839e-21,0.099723,-0.013069,1,0.56,-2,0,-1.44
0.091958,3.2311e-21,0.099656,-0.013089,1,0.564,-2,0,-1.436
0.092491,1.7299e-21,0.099589,-0.01311,1,0.568,-2,0,-1.432
0.093024,6.8894e-22,0.099523,-0.01313,1,0.572,-2,0,-1.428
0.093557,1.1699e-22,0.099456,-0.01315,1,0.576,-2,0,-1.424
0.09409,2.2169e-23,0.099389,-0.01317,1,0.58,-2,0,-1.42
0.094623,4.1325e-22,0.099322,-0.013191,1,0.584,-2,0,-1.416
0.095156,1.2984e-21,0.099255,-0.013211,1,0.588,-2,0,-1.412
0.095689,2.6859e-21,0.099188,-0.013231,1,0.592,-2,0,-1.408
0.096222,4.5847e-21,0.099121,-0.013251,1,0.596,-2,0,-1.404
0.096755,7.0036e-21,0.099054,-0.013272,1,0.6,-2,0,-1.4
0.097288,9.9502e-21,0.098987,-0.013292,1,0.604,-2,0,-1.396
0.097821,1.3432e-20,0.098921,-0.013312,1,0.608,-2,0,-1.392
0.098354,1.7461e-20,0.098854,-0.013332,1,0.612,-2,0,-1.388
0.098887,2.2042e-20,0.098787,-0.013353,1,0.616,-2,0,-1.384
0.09942,2.7185e-20,0.09872,-0.013373,1,0.62,-2,0,-1.38
0.099948,4.0274e-20,0.098654,-0.013394,1,0.624,-2,0,-1.376
0.10044,3.3526e-20,0.098599,-0.013421,1,0.628,-2,0,-1.372
0.10093,2.7339e-20,0.098543,-0.013449,1,0.632,-2,0,-1.368
0.10142,2.1731e-20,0.098488,-0.013476,1,0.636,-2,0,-1.364
0.10192,1.6722e-20,0.098432,-0.013503,1,0.64,-2,0,-1.36
0.10241,1.2328e-20,0.098377,-0.01353,1,0.644,-2,0,-1.356
0.1029,8.5702e-21,0.098321,-0.013558,1,0.648,-2,0,-1.352
0.10339,5.4676e-21,0.098265,-0.013585,1,0.652,-2,0,-1.348
0.10388,3.0387e-21,0.09821,-0.013612,1,0.656,-2,0,-1.344
0.10438,1.3052e-21,0.098154,-0.01364,1,0.66,-2,0,-1.34
0.10487,2.8673e-22,0.098099,-0.013667,1,0.664,-2,0,-1.336
0.10536,3.1607e-24,0.098043,-0.013694,1,0.668,-2,0,-1.332
0.10585,4.7575e-22,0.097988,-0.013721,1,0.672,-2,0,-1.328
0.10634,1.7256e-21,0.097932,-0.013749,1,0.676,-2,0,-1.324
0.10684,3.774e-21,0.097877,-0.013776,1,0.68,-2,0,-1.32
0.10733,6.6422e-21,0.097821,-0.013803,1,0.684,-2,0,-1.316
0.10782,1.0353e-20,0.097765,-0.01383,1,0.688,-2,0,-1.312
0.10831,1.4927e-20,0.09771,-0.013858,1,0.692,-2,0,-1.308
0.1088,2.0388e-20,0.097654,-0.013885,1,0.696,-2,0,-1.304
0.1093,2.6761e-20,0.097599,-0.013912,1,0.7,-2,0,-1.3
0.10979,3.4064e-20,0.097543,-0.01394,1,0.704,-2,0,-1.296
0.11028,4.2324e-20,0.097488,-0.013967,1,0.708,-2,0,-1.292
0.11077,5.1564e-20,0.097432,-0.013994,1,0.712,-2,0,-1.288
0.11123,2.9065e-21,0.097378,-0.014024,1,0.716,-2,0,-1.284
0.11169,2.6499e-21,0.097324,-0.014054,1,0.72,-2,0,-1.28
0.11214,2.2914e-21,0.09727,-0.014084,1,0.724,-2,0,-1.276
0.11259,1.86e-21,0.097216,-0.014114,1,0.728,-2,0,-1.272
0.11305,1.3957e-21,0.097163,-0.014144,1,0.732,-2,0,-1.268
0.1135,9.3437e-22,0.097109,-0.014174,1,0.736,-2,0,-1.264
0.11396,5.0987e-22,0.097055,-0.014204,1,0.74,-2,0,-1.26
0.11441,1.602e-22,0.097001,-0.014234,1,0.744,-2,0,-1.256
0.11487,-7.6237e-23,0.096947,-0.014264,1,0.748,-2,0,-1.252
0.11532,-1.5963e-22,0.096893,-0.014294,1,0.752,-2,0,-1.248
0.11577,-4.9789e-23,0.09684,-0.014325,1,0.756,-2,0,-1.244
0.11623,2.9455e-22,0.096786,-0.014355,1,0.76,-2,0,-1.24
0.11668,9.1579e-22,0.096732,-0.014385,1,0.764,-2,0,-1.236
0.11714,1.857e-21,0.096678,-0.014415,1,0.768,-2,0,-1.232
0.11759,3.1634e-21,0.096624,-0.014445,1,0.772,-2,0,-1.228
0.11804,4.8785e-21,0.09657,-0.014475,1,0.776,-2,0,-1.224
0.1185,7.0503e-21,0.096516,-0.014505,1,0.78,-2,0,-1.22
0.11895,9.7286e-21,0.096463,-0.014535,1,0.784,-2,0,-1.216
0.11941,1.2957e-20,0.096409,-0.014565,1,0.788,-2,0,-1.212
0.11986,1.6786e-20,0.096355,-0.014595,1,0.792,-2,0,-1.208
0.12032,2.1269e-20,0.096301,-0.014625,1,0.796,-2,0,-1.204
0.12077,2.6455e-20,0.096247,-0.014655,1,0.8,-2,0,-1.2
0.1212,-1.3701e-19,0.096183,-0.014684,1,0.804,-2,0,-1.196
0.12161,-1.1171e-19,0.096113,-0.014711,1,0.808,-2,0,-1.192
0.12203,-8.9172e-20,0.096042,-0.014738,1,0.812,-2,0,-1.188
0.12244,-6.9338e-20,0.095971,-0.014765,1,0.816,-2,0,-1.184
0.12285,-5.2144e-20,0.0959,-0.014792,1,0.82,-2,0,-1.18
0.12327,-3.7526e-20,0.095829,-0.01482,1,0.824,-2,0,-1.176
0.12368,-2.5412e-20,0.095759,-0.014847,1,0.828,-2,0,-1.172
0.1241,-1.5733e-20,0.095688,-0.014874,1,0.832,-2,0,-1.168
0.12451,-8.4131e-21,0.095617,-0.014901,1,0.836,-2,0,-1.164
0.12492,-3.3826e-21,0.095546,-0.014928,1,0.84,-2,0,-1.16
0.12534,-5.6112e-22,0.095476,-0.014956,1,0.844,-2,0,-1.156
0.12575,1.2891e-22,0.095405,-0.014983,1,0.848,-2,0,-1.152
0.12616,-1.2309e-21,0.095334,-0.01501,1,0.852,-2,0,-1.148
0.12658,-4.5571e-21,0.095263,-0.015037,1,0.856,-2,0,-1.144
0.12699,-9.762e-21,0.095192,-0.015064,1,0.86,-2,0,-1.14
0.1274,-1.6761e-20,0.095122,-0.015091,1,0.864,-2,0,-1.136
0.12782,-2.5463e-20,0.095051,-0.015119,1,0.868,-2,0,-1.132
0.12823,-3.5774e-20,0.09498,-0.015146,1,0.872,-2,0,-1.128
0.12864,-4.76e-20,0.094909,-0.015173,1,0.876,-2,0,-1.124
0.12906,-6.0846e-20,0.094838,-0.0152,1,0.88,-2,0,-1.12
0.12947,-7.541e-20,0.094768,-0.015227,1,0.884,-2,0,-1.116
0.12989,-9.1198e-20,0.094697,-0.015254,1,0.888,-2,0,-1.112
0.13028,-3.422e-19,0.09462,-0.01528,1,0.892,-2,0,-1.108
0.13065,-2.7975e-19,0.094532,-0.015303,1,0.896,-2,0,-1.104
0.13102,-2.2403e-19,0.094444,-0.015326,1,0.9,-2,0,-1.1
0.13139,-1.7491e-19,0.094356,-0.015348,1,0.904,-2,0,-1.096
0.13176,-1.3223e-19,0.094268,-0.015371,1,0.908,-2,0,-1.092
0.13213,-9.5815e-20,0.09418,-0.015394,1,0.912,-2,0,-1.088
0.13249,-6.552e-20,0.094092,-0.015417,1,0.916,-2,0,-1.084
0.13286,-4.1168e-20,0.094004,-0.015439,1,0.92,-2,0,-1.08
0.13323,-2.2594e-20,0.093916,-0.015462,1,0.924,-2,0,-1.076
0.1336,-9.6248e-21,0.093828,-0.015485,1,0.928,-2,0,-1.072
0.13397,-2.0804e-21,0.093739,-0.015508,1,0.932,-2,0,-1.068
0.13433,2.1798e-22,0.093651,-0.01553,1,0.936,-2,0,-1.064
0.1347,-2.5453e-21,0.093563,-0.015553,1,0.94,-2,0,-1.06
0.13507,-1.0182e-20,0.093475,-0.015576,1,0.944,-2,0,-1.056
0.13544,-2.2503e-20,0.093387,-0.015599,1,0.948,-2,0,-1.052
0.13581,-3.9312e-20,0.093299,-0.015622,1,0.952,-2,0,-1.048
0.13618,-6.041e-20,0.093211,-0.015644,1,0.956,-2,0,-1.044
0.13654,-8.5599e-20,0.093122,-0.015667,1,0.96,-2,0,-1.04
0.13691,-1.1467e-19,0.093034,-0.01569,1,0.964,-2,0,-1.036
0.13728,-1.4741e-19,0.092946,-0.015713,1,0.968,-2,0,-1.032
0.13765,-1.8362e-19,0.092858,-0.015735,1,0.972,-2,0,-1.028
0.13802,-2.2307e-19,0.09277,-0.015758,1,0.976,-2,0,-1.024
0.13838,5.1507e-35,0.09268,-0.01578,1,0.98,-2,0,-1.02
0.1387,2.5808e-35,0.092571,-0.015797,1,0.984,-2,0,-1.016
0.13902,0,0.092462,-0.015813,1,0.988,-2,0,-1.012
0.13933,-1.2959e-35,0.092353,-0.015829,1,0.992,-2,0,-1.008
0.13965,-8.4052e-20,0.092244,-0.015845,1,0.996,-2,0,-1.004
0.13997,-6.0612e-20,0.092134,-0.015862,1,1,-2,0,-1
0.14028,-4.1394e-20,0.092025,-0.015878,1,1.004,-2,0,-0.996
0.1406,-2.6153e-20,0.091916,-0.015894,1,1.008,-2,0,-0.992
0.14091,-1.4632e-20,0.091807,-0.01591,1,1.012,-2,0,-0.988
0.14123,-6.5795e-21,0.091697,-0.015927,1,1.016,-2,0,-0.984
0.14155,-1.733e-21,0.091588,-0.015943,1,1.02,-2,0,-0.98
0.14186,1.6862e-22,0.091479,-0.015959,1,1.024,-2,0,-0.976
0.14218,-6.1008e-22,0.09137,-0.015975,1,1.028,-2,0,-0.972
0.1425,-3.8017e-21,0.09126,-0.015991,1,1.032,-2,0,-0.968
0.14281,-9.1356e-21,0.091151,-0.016008,1,1.036,-2,0,-0.964
0.14313,-1.6337e-20,0.091042,-0.016024,1,1.04,-2,0,-0.96
0.14345,-2.513e-20,0.090932,-0.01604,1,1.044,-2,0,-0.956
0.14376,-3.5236e-20,0.090823,-0.016056,1,1.048,-2,0,-0.952
0.14408,-4.6374e-20,0.090714,-0.016073,1,1.052,-2,0,-0.948
0.1444,-6.6991e-36,0.090605,-0.016089,1,1.056,-2,0,-0.944
0.14471,1.3426e-35,0.090495,-0.016105,1,1.06,-2,0,-0.94
0.14503,-2.6906e-35,0.090386,-0.016121,1,1.064,-2,0,-0.936
0.14535,0,0.090277,-0.016138,1,1.068,-2,0,-0.932
0.14561,2.6996e-35,0.090143,-0.016146,1,1.072,-2,0,-0.928
0.14586,-4.054e-35,0.090003,-0.016152,1,1.076,-2,0,-0.924
0.14611,1.3528e-35,0.089864,-0.016158,1,1.08,-2,0,-0.92
0.14636,0,0.089724,-0.016165,1,1.084,-2,0,-0.916
0.14661,6.7793e-36,0.089584,-0.016171,1,1.088,-2,0,-0.912
0.14686,6.7869e-36,0.089444,-0.016177,1,1.092,-2,0,-0.908
0.14711,2.0807e-20,0.089305,-0.016183,1,1.096,-2,0,-0.904
0.14736,1.1666e-20,0.089165,-0.01619,1,1.1,-2,0,-0.9
0.14761,5.056e-21,0.089025,-0.016196,1,1.104,-2,0,-0.896
0.14785,1.0229e-21,0.088885,-0.016202,1,1.108,-2,0,-0.892
0.1481,-3.8472e-22,0.088746,-0.016209,1,1.112,-2,0,-0.888
0.14835,8.8126e-22,0.088606,-0.016215,1,1.116,-2,0,-0.884
0.1486,4.8684e-21,0.088466,-0.016221,1,1.12,-2,0,-0.88
0.14885,1.1626e-20,0.088326,-0.016227,1,1.124,-2,0,-0.876
0.1491,2.1201e-20,0.088186,-0.016234,1,1.128,-2,0,-0.872
0.14935,3.3645e-20,0.088047,-0.01624,1,1.132,-2,0,-0.868
0.1496,-6.87e-36,0.087907,-0.016246,1,1.136,-2,0,-0.864
0.14985,1.3755e-35,0.087767,-0.016252,1,1.14,-2,0,-0.86
0.1501,1.377e-35,0.087627,-0.016259,1,1.144,-2,0,-0.856
0.15035,0,0.087487,-0.016265,1,1.148,-2,0,-0.852
0.1506,-2.7601e-35,0.087348,-0.016271,1,1.152,-2,0,-0.848
0.15085,0,0.087208,-0.016277,1,1.156,-2,0,-0.844
0.15104,0,0.087034,-0.016272,1,1.16,-2,0,-0.84
0.15117,0,0.086833,-0.016257,1,1.164,-2,0,-0.836
0.15131,0,0.086631,-0.016242,1,1.168,-2,0,-0.832
0.15145,0,0.08643,-0.016227,1,1.172,-2,0,-0.828
0.15159,0,0.086228,-0.016212,1,1.176,-2,0,-0.824
0.15173,0,0.086027,-0.016197,1,1.18,-2,0,-0.82
0.15187,0,0.085825,-0.016182,1,1.184,-2,0,-0.816
0.15201,0,0.085624,-0.016166,1,1.188,-2,0,-0.812
0.15214,0,0.085422,-0.016151,1,1.192,-2,0,-0.808
0.15228,0,0.085221,-0.016136,1,1.196,-2,0,-0.804
0.15242,0,0.085019,-0.016121,1,1.2,-2,0,-0.8
0.15256,0,0.084818,-0.016106,1,1.204,-2,0,-0.796
0.1527,0,0.084616,-0.016091,1,1.208,-2,0,-0.792
0.15284,0,0.084415,-0.016076,1,1.212,-2,0,-0.788
0.15298,0,0.084213,-0.016061,1,1.216,-2,0,-0.784
0.15311,0,0.084012,-0.016046,1,1.22,-2,0,-0.78
0.15325,0,0.08381,-0.016031,1,1.224,-2,0,-0.776
0.15339,0,0.083609,-0.016016,1,1.228,-2,0,-0.772
0.15353,0,0.083407,-0.016001,1,1.232,-2,0,-0.768
0.15367,0,0.083206,-0.015985,1,1.236,-2,0,-0.764
0.15381,0,0.083004,-0.01597,1,1.24,-2,0,-0.76
0.15394,0,0.082803,-0.015955,1,1.244,-2,0,-0.756
0.15408,0,0.082585,-0.015943,1,1.248,-2,0,-0.752
0.15412,0,0.082371,-0.015924,1,1.252,-2,0,-0.748
0.15417,0,0.082157,-0.015906,1,1.256,-2,0,-0.744
0.15421,0,0.081943,-0.015888,1,1.26,-2,0,-0.74
0.15425,0,0.081729,-0.01587,1,1.264,-2,0,-0.736
0.1543,0,0.081515,-0.015852,1,1.268,-2,0,-0.732
0.15434,0,0.081301,-0.015834,1,1.272,-2,0,-0.728
0.15438,0,0.081087,-0.015816,1,1.276,-2,0,-0.724
0.15443,0,0.080873,-0.015798,1,1.28,-2,0,-0.72
0.15447,0,0.080659,-0.015779,1,1.284,-2,0,-0.716
0.15452,0,0.080445,-0.015761,1,1.288,-2,0,-0.712
0.15454,0,0.08022,-0.015741,1,1.292,-2,0,-0.708
0.1545,0,0.079952,-0.015711,1,1.296,-2,0,-0.704
0.15446,0,0.079684,-0.015682,1,1.3,-2,0,-0.7
0.15442,0,0.079416,-0.015652,1,1.304,-2,0,-0.696
0.15437,0,0.079148,-0.015623,1,1.308,-2,0,-0.692
0.15433,0,0.07888,-0.015594,1,1.312,-2,0,-0.688
0.15429,0,0.078612,-0.015564,1,1.316,-2,0,-0.684
0.15425,0,0.078344,-0.015535,1,1.32,-2,0,-0.68
0.15421,0,0.078076,-0.015505,1,1.324,-2,0,-0.676
0.15416,0,0.077808,-0.015476,1,1.328,-2,0,-0.672
0.15412,0,0.07754,-0.015447,1,1.332,-2,0,-0.668
0.15407,0,0.077263,-0.015415,1,1.336,-2,0,-0.664
0.15393,0,0.076944,-0.015371,1,1.34,-2,0,-0.66
0.15379,0,0.076643,-0.01533,1,1.344,-2,0,-0.656
0.15365,0,0.076343,-0.01529,1,1.348,-2,0,-0.652
0.15351,0,0.076042,-0.015249,1,1.352,-2,0,-0.648
0.15337,0,0.075741,-0.015209,1,1.356,-2,0,-0.644
0.15323,0,0.07544,-0.015169,1,1.36,-2,0,-0.64
0.15309,0,0.075139,-0.015128,1,1.364,-2,0,-0.636
0.15295,0,0.074839,-0.015088,1,1.368,-2,0,-0.632
0.15281,0,0.074538,-0.015047,1,1.372,-2,0,-0.628
0.15267,0,0.074237,-0.015007,1,1.376,-2,0,-0.624
0.15253,-1.7913e-31,0.073935,-0.014966,1,1.38,-2,0,-0.62
0.15229,-3.3927e-32,0.073593,-0.014919,1,1.384,-2,0,-0.616
0.15205,-8.5145e-34,0.07325,-0.014872,1,1.388,-2,0,-0.612
0.15181,0,0.072908,-0.014825,1,1.392,-2,0,-0.608
0.15157,-1.3406e-34,0.072566,-0.014777,1,1.396,-2,0,-0.604
0.15133,-1.378e-32,0.072224,-0.01473,1,1.4,-2,0,-0.6
0.15105,-6.4196e-30,0.071871,-0.014682,1,1.404,-2,0,-0.596
0.15073,-7.0864e-31,0.071507,-0.014632,1,1.408,-2,0,-0.592
0.15041,-1.7443e-33,0.071144,-0.014583,1,1.412,-2,0,-0.588
0.15009,2.0145e-32,0.070781,-0.014533,1,1.416,-2,0,-0.584
