"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.035028,-1.4462e-36,0.065449,-0.0053517,1,0.252,-2.5,0,-1.748
0.035535,0,0.065,-0.0052913,1,0.256,-2.5,0,-1.744
0.036043,1.4609e-36,0.064551,-0.005231,1,0.26,-2.5,0,-1.74
0.03655,-7.3412e-37,0.064102,-0.0051706,1,0.264,-2.5,0,-1.736
0.037047,-1.4764e-36,0.063705,-0.0051187,1,0.268,-2.5,0,-1.732
0.037469,1.4906e-36,0.063687,-0.005128,1,0.272,-2.5,0,-1.728
0.037891,0,0.06367,-0.0051374,1,0.276,-2.5,0,-1.724
0.038313,3.0377e-36,0.063652,-0.0051467,1,0.28,-2.5,0,-1.72
0.038734,-7.6649e-37,0.063634,-0.0051561,1,0.284,-2.5,0,-1.716
0.039156,0,0.063616,-0.0051654,1,0.288,-2.5,0,-1.712
0.039578,-6.444e-21,0.063598,-0.0051747,1,0.292,-2.5,0,-1.708
0.04,-6.2676e-21,0.063581,-0.0051841,1,0.296,-2.5,0,-1.704
0.040422,-6.0816e-21,0.063563,-0.0051934,1,0.3,-2.5,0,-1.7
0.040843,-5.8875e-21,0.063545,-0.0052028,1,0.304,-2.5,0,-1.696
0.041265,-5.685e-21,0.063527,-0.0052121,1,0.308,-2.5,0,-1.692
0.041687,-5.4736e-21,0.063509,-0.0052214,1,0.312,-2.5,0,-1.688
0.042109,-5.2546e-21,0.063491,-0.0052308,1,0.316,-2.5,0,-1.684
0.042531,-5.0282e-21,0.063474,-0.0052401,1,0.32,-2.5,0,-1.68
0.042952,-4.7946e-21,0.063456,-0.0052495,1,0.324,-2.5,0,-1.676
0.043374,-4.5541e-21,0.063438,-0.0052588,1,0.328,-2.5,0,-1.672
0.043796,-4.307e-21,0.06342,-0.0052681,1,0.332,-2.5,0,-1.668
0.044218,-4.0534e-21,0.063402,-0.0052775,1,0.336,-2.5,0,-1.664
0.044639,-3.7949e-21,0.063384,-0.0052868,1,0.34,-2.5,0,-1.66
0.045061,-4.3627e-37,0.063367,-0.0052962,1,0.344,-2.5,0,-1.656
0.045483,-4.398e-37,0.063349,-0.0053055,1,0.348,-2.5,0,-1.652
0.045905,-4.4334e-37,0.063331,-0.0053148,1,0.352,-2.5,0,-1.648
0.046327,-4.4687e-37,0.063313,-0.0053242,1,0.356,-2.5,0,-1.644
0.046755,-2.2546e-37,0.063396,-0.0053489,1,0.36,-2.5,0,-1.64
0.047186,-2.8442e-38,0.063499,-0.0053767,1,0.364,-2.5,0,-1.636
0.047616,-1.6723e-21,0.063602,-0.0054044,1,0.368,-2.5,0,-1.632
0.048046,-3.1493e-21,0.063705,-0.0054322,1,0.372,-2.5,0,-1.628
0.048476,-4.571e-21,0.063809,-0.0054599,1,0.376,-2.5,0,-1.624
0.048907,-5.9381e-21,0.063912,-0.0054877,1,0.38,-2.5,0,-1.62
0.049337,-7.2469e-21,0.064015,-0.0055154,1,0.384,-2.5,0,-1.616
0.049767,-8.4987e-21,0.064118,-0.0055432,1,0.388,-2.5,0,-1.612
0.050197,-9.6926e-21,0.064221,-0.0055709,1,0.392,-2.5,0,-1.608
0.050627,-1.0828e-20,0.064324,-0.0055987,1,0.396,-2.5,0,-1.604
0.051058,-1.1904e-20,0.064427,-0.0056264,1,0.4,-2.5,0,-1.6
0.051488,-1.292e-20,0.06453,-0.0056542,1,0.404,-2.5,0,-1.596
0.051918,-1.3876e-20,0.064633,-0.005682,1,0.408,-2.5,0,-1.592
0.052348,-1.4773e-20,0.064736,-0.0057097,1,0.412,-2.5,0,-1.588
0.052778,-1.5607e-20,0.064839,-0.0057375,1,0.416,-2.5,0,-1.584
0.053209,-1.638e-20,0.064942,-0.0057652,1,0.42,-2.5,0,-1.58
0.053639,-1.7091e-20,0.065045,-0.005793,1,0.424,-2.5,0,-1.576
0.054069,-1.7743e-20,0.065148,-0.0058207,1,0.428,-2.5,0,-1.572
0.054499,-1.8331e-20,0.065251,-0.0058485,1,0.432,-2.5,0,-1.568
0.05493,-1.8858e-20,0.065354,-0.0058762,1,0.436,-2.5,0,-1.564
0.05536,-1.9323e-20,0.065457,-0.005904,1,0.44,-2.5,0,-1.56
0.05579,-1.9726e-20,0.06556,-0.0059317,1,0.444,-2.5,0,-1.556
0.05622,-1.8539e-20,0.065622,-0.0059534,1,0.448,-2.5,0,-1.552
0.056649,-1.9025e-20,0.065653,-0.0059703,1,0.452,-2.5,0,-1.548
0.057077,-1.9459e-20,0.065683,-0.0059871,1,0.456,-2.5,0,-1.544
0.057506,-1.9839e-20,0.065713,-0.006004,1,0.46,-2.5,0,-1.54
0.057935,-2.0168e-20,0.065743,-0.0060208,1,0.464,-2.5,0,-1.536
0.058364,-2.0444e-20,0.065773,-0.0060377,1,0.468,-2.5,0,-1.532
0.058793,-2.0668e-20,0.065803,-0.0060545,1,0.472,-2.5,0,-1.528
0.059222,-2.084e-20,0.065834,-0.0060714,1,0.476,-2.5,0,-1.524
0.059651,-2.096e-20,0.065864,-0.0060882,1,0.48,-2.5,0,-1.52
0.06008,-2.103e-20,0.065894,-0.0061051,1,0.484,-2.5,0,-1.516
0.060509,-2.1048e-20,0.065924,-0.0061219,1,0.488,-2.5,0,-1.512
0.060938,-2.1016e-20,0.065954,-0.0061388,1,0.492,-2.5,0,-1.508
0.061367,-2.0934e-20,0.065985,-0.0061556,1,0.496,-2.5,0,-1.504
0.061796,-2.0802e-20,0.066015,-0.0061725,1,0.5,-2.5,0,-1.5
0.062225,-2.062e-20,0.066045,-0.0061893,1,0.504,-2.5,0,-1.496
0.062654,-2.039e-20,0.066075,-0.0062062,1,0.508,-2.5,0,-1.492
0.063083,-2.0111e-20,0.066105,-0.006223,1,0.512,-2.5,0,-1.488
0.063512,-1.9783e-20,0.066135,-0.0062399,1,0.516,-2.5,0,-1.484
0.063941,-1.9409e-20,0.066166,-0.0062567,1,0.52,-2.5,0,-1.48
0.06437,-1.8988e-20,0.066196,-0.0062736,1,0.524,-2.5,0,-1.476
0.064799,-1.8522e-20,0.066226,-0.0062905,1,0.528,-2.5,0,-1.472
0.065228,-1.801e-20,0.066256,-0.0063073,1,0.532,-2.5,0,-1.468
0.06565,2.1795e-20,0.066285,-0.0063241,1,0.536,-2.5,0,-1.464
0.066056,1.4846e-20,0.066313,-0.0063407,1,0.54,-2.5,0,-1.46
0.066462,8.2674e-21,0.06634,-0.0063573,1,0.544,-2.5,0,-1.456
0.066868,2.0602e-21,0.066367,-0.0063739,1,0.548,-2.5,0,-1.452
0.067274,-3.7685e-21,0.066395,-0.0063905,1,0.552,-2.5,0,-1.448
0.06768,-9.2184e-21,0.066422,-0.0064071,1,0.556,-2.5,0,-1.444
0.068086,-1.4283e-20,0.066449,-0.0064237,1,0.56,-2.5,0,-1.44
0.068492,-1.8961e-20,0.066477,-0.0064403,1,0.564,-2.5,0,-1.436
0.068898,-2.3251e-20,0.066504,-0.0064569,1,0.568,-2.5,0,-1.432
0.069304,-2.7147e-20,0.066531,-0.0064735,1,0.572,-2.5,0,-1.428
0.06971,-3.0647e-20,0.066558,-0.0064901,1,0.576,-2.5,0,-1.424
0.070116,-3.3748e-20,0.066586,-0.0065067,1,0.58,-2.5,0,-1.42
0.070522,-3.645e-20,0.066613,-0.0065233,1,0.584,-2.5,0,-1.416
0.070928,-3.8748e-20,0.06664,-0.0065399,1,0.588,-2.5,0,-1.412
0.071334,-4.0639e-20,0.066668,-0.0065565,1,0.592,-2.5,0,-1.408
0.07174,-4.2122e-20,0.066695,-0.0065731,1,0.596,-2.5,0,-1.404
0.072147,-4.3196e-20,0.066722,-0.0065897,1,0.6,-2.5,0,-1.4
0.072553,-4.3856e-20,0.066749,-0.0066063,1,0.604,-2.5,0,-1.396
0.072959,-4.4102e-20,0.066777,-0.0066229,1,0.608,-2.5,0,-1.392
0.073365,-4.3931e-20,0.066804,-0.0066394,1,0.612,-2.5,0,-1.388
0.073771,-4.3343e-20,0.066831,-0.006656,1,0.616,-2.5,0,-1.384
0.074177,-5.66e-36,0.066858,-0.0066726,1,0.62,-2.5,0,-1.38
0.074582,-4.1987e-20,0.066886,-0.0066893,1,0.624,-2.5,0,-1.376
0.074964,-4.4114e-20,0.066945,-0.0067103,1,0.628,-2.5,0,-1.372
0.075345,-4.6039e-20,0.067003,-0.0067314,1,0.632,-2.5,0,-1.368
0.075727,-4.7751e-20,0.067062,-0.0067524,1,0.636,-2.5,0,-1.364
0.076108,-4.9239e-20,0.06712,-0.0067734,1,0.64,-2.5,0,-1.36
0.07649,-5.0495e-20,0.067179,-0.0067945,1,0.644,-2.5,0,-1.356
0.076871,-5.1507e-20,0.067237,-0.0068155,1,0.648,-2.5,0,-1.352
0.077253,-5.2265e-20,0.067296,-0.0068365,1,0.652,-2.5,0,-1.348
0.077634,-5.276e-20,0.067354,-0.0068576,1,0.656,-2.5,0,-1.344
0.078016,-5.2978e-20,0.067413,-0.0068786,1,0.66,-2.5,0,-1.34
0.078397,-5.2913e-20,0.067471,-0.0068996,1,0.664,-2.5,0,-1.336
0.078779,-5.255e-20,0.067529,-0.0069207,1,0.668,-2.5,0,-1.332
0.07916,-5.188e-20,0.067588,-0.0069417,1,0.672,-2.5,0,-1.328
0.079542,-5.0891e-20,0.067646,-0.0069627,1,0.676,-2.5,0,-1.324
0.079923,6.0362e-36,0.067705,-0.0069837,1,0.68,-2.5,0,-1.32
0.080305,1.2122e-35,0.067763,-0.0070048,1,0.684,-2.5,0,-1.316
0.080686,-1.8257e-35,0.067822,-0.0070258,1,0.688,-2.5,0,-1.312
0.081068,-1.2221e-35,0.06788,-0.0070468,1,0.692,-2.5,0,-1.308
0.081449,6.1353e-36,0.067939,-0.0070679,1,0.696,-2.5,0,-1.304
0.081831,-6.1601e-36,0.067997,-0.0070889,1,0.7,-2.5,0,-1.3
0.082212,1.237e-35,0.068056,-0.0071099,1,0.704,-2.5,0,-1.296
0.082594,0,0.068114,-0.007131,1,0.708,-2.5,0,-1.292
0.082975,-6.2344e-36,0.068173,-0.007152,1,0.712,-2.5,0,-1.288
0.083336,0,0.068243,-0.0071744,1,0.716,-2.5,0,-1.284
0.08369,0,0.068317,-0.0071972,1,0.72,-2.5,0,-1.28
0.084043,0,0.068391,-0.00722,1,0.724,-2.5,0,-1.276
0.084397,0,0.068465,-0.0072429,1,0.728,-2.5,0,-1.272
0.08475,0,0.068539,-0.0072657,1,0.732,-2.5,0,-1.268
0.085104,0,0.068612,-0.0072885,1,0.736,-2.5,0,-1.264
0.085457,0,0.068686,-0.0073114,1,0.74,-2.5,0,-1.26
0.085811,0,0.06876,-0.0073342,1,0.744,-2.5,0,-1.256
0.086164,0,0.068834,-0.007357,1,0.748,-2.5,0,-1.252
0.086518,0,0.068908,-0.0073798,1,0.752,-2.5,0,-1.248
0.086871,0,0.068982,-0.0074027,1,0.756,-2.5,0,-1.244
0.087225,0,0.069056,-0.0074255,1,0.76,-2.5,0,-1.24
0.087578,0,0.06913,-0.0074483,1,0.764,-2.5,0,-1.236
0.087932,0,0.069204,-0.0074711,1,0.768,-2.5,0,-1.232
0.088285,0,0.069278,-0.007494,1,0.772,-2.5,0,-1.228
0.088639,0,0.069352,-0.0075168,1,0.776,-2.5,0,-1.224
0.088992,0,0.069426,-0.0075396,1,0.78,-2.5,0,-1.22
0.089346,0,0.0695,-0.0075625,1,0.784,-2.5,0,-1.216
0.089699,0,0.069574,-0.0075853,1,0.788,-2.5,0,-1.212
0.090053,0,0.069648,-0.0076081,1,0.792,-2.5,0,-1.208
0.090406,0,0.069722,-0.0076309,1,0.796,-2.5,0,-1.204
0.09076,0,0.069796,-0.0076538,1,0.8,-2.5,0,-1.2
0.091095,0,0.069862,-0.0076752,1,0.804,-2.5,0,-1.196
0.091414,0,0.06993,-0.0076969,1,0.808,-2.5,0,-1.192
0.091743,0,0.070024,-0.0077232,1,0.812,-2.5,0,-1.188
0.092072,0,0.070118,-0.0077495,1,0.816,-2.5,0,-1.184
0.092401,0,0.070213,-0.0077759,1,0.82,-2.5,0,-1.18
0.092724,0,0.070296,-0.0078009,1,0.824,-2.5,0,-1.176
0.093042,0,0.070372,-0.007825,1,0.828,-2.5,0,-1.172
0.093361,0,0.070448,-0.0078491,1,0.832,-2.5,0,-1.168
0.093679,0,0.070524,-0.0078732,1,0.836,-2.5,0,-1.164
0.093998,0,0.070599,-0.0078973,1,0.84,-2.5,0,-1.16
0.094316,0,0.070675,-0.0079214,1,0.844,-2.5,0,-1.156
0.094635,0,0.070751,-0.0079455,1,0.848,-2.5,0,-1.152
0.094953,0,0.070827,-0.0079696,1,0.852,-2.5,0,-1.148
0.095272,0,0.070903,-0.0079937,1,0.856,-2.5,0,-1.144
0.09559,0,0.070978,-0.0080178,1,0.86,-2.5,0,-1.14
0.095909,0,0.071054,-0.0080419,1,0.864,-2.5,0,-1.136
0.096228,0,0.07113,-0.008066,1,0.868,-2.5,0,-1.132
0.096546,0,0.071206,-0.0080901,1,0.872,-2.5,0,-1.128
0.096865,0,0.071281,-0.0081141,1,0.876,-2.5,0,-1.124
0.097183,0,0.071357,-0.0081382,1,0.88,-2.5,0,-1.12
0.097502,0,0.071433,-0.0081623,1,0.884,-2.5,0,-1.116
0.09782,0,0.071509,-0.0081864,1,0.888,-2.5,0,-1.112
0.098124,0,0.07158,-0.0082094,1,0.892,-2.5,0,-1.108
0.098379,0,0.071635,-0.0082289,1,0.896,-2.5,0,-1.104
0.098634,0,0.07169,-0.0082483,1,0.9,-2.5,0,-1.1
0.098889,0,0.071745,-0.0082677,1,0.904,-2.5,0,-1.096
0.099144,0,0.0718,-0.0082872,1,0.908,-2.5,0,-1.092
0.099399,0,0.071855,-0.0083066,1,0.912,-2.5,0,-1.088
0.099654,0,0.07191,-0.008326,1,0.916,-2.5,0,-1.084
0.099909,0,0.071965,-0.0083455,1,0.92,-2.5,0,-1.08
0.10016,0,0.07202,-0.0083649,1,0.924,-2.5,0,-1.076
0.10042,0,0.072075,-0.0083843,1,0.928,-2.5,0,-1.072
0.10067,0,0.07213,-0.0084037,1,0.932,-2.5,0,-1.068
0.10093,0,0.072188,-0.0084236,1,0.936,-2.5,0,-1.064
0.10116,0,0.072268,-0.0084473,1,0.94,-2.5,0,-1.06
0.10139,0,0.072348,-0.0084709,1,0.944,-2.5,0,-1.056
0.10162,0,0.072428,-0.0084946,1,0.948,-2.5,0,-1.052
0.10185,0,0.072509,-0.0085182,1,0.952,-2.5,0,-1.048
0.10208,0,0.072589,-0.0085419,1,0.956,-2.5,0,-1.044
0.10231,0,0.072669,-0.0085655,1,0.96,-2.5,0,-1.04
0.10254,0,0.072749,-0.0085891,1,0.964,-2.5,0,-1.036
0.10277,0,0.072829,-0.0086128,1,0.968,-2.5,0,-1.032
0.103,0,0.072909,-0.0086364,1,0.972,-2.5,0,-1.028
0.10324,0,0.07299,-0.0086601,1,0.976,-2.5,0,-1.024
0.10347,0,0.07307,-0.0086837,1,0.98,-2.5,0,-1.02
0.10367,0,0.073136,-0.0087071,1,0.984,-2.5,0,-1.016
0.10387,0,0.073203,-0.0087305,1,0.988,-2.5,0,-1.012
0.10407,0,0.07327,-0.0087538,1,0.992,-2.5,0,-1.008
0.10427,0,0.073336,-0.0087772,1,0.996,-2.5,0,-1.004
0.10447,0,0.073403,-0.0088006,1,1,-2.5,0,-1
0.10467,0,0.073469,-0.0088239,1,1.004,-2.5,0,-0.996
0.10487,0,0.073536,-0.0088473,1,1.008,-2.5,0,-0.992
0.10507,0,0.073602,-0.0088707,1,1.012,-2.5,0,-0.988
0.10527,0,0.073669,-0.008894,1,1.016,-2.5,0,-0.984
0.10547,0,0.073736,-0.0089174,1,1.02,-2.5,0,-0.98
0.10567,0,0.073802,-0.0089408,1,1.024,-2.5,0,-0.976
0.10583,0,0.073841,-0.008961,1,1.028,-2.5,0,-0.972
0.106,0,0.073901,-0.0089838,1,1.032,-2.5,0,-0.968
0.10617,0,0.073972,-0.0090079,1,1.036,-2.5,0,-0.964
0.10634,0,0.074042,-0.009032,1,1.04,-2.5,0,-0.96
0.10652,0,0.074112,-0.009056,1,1.044,-2.5,0,-0.956
0.10669,0,0.074172,-0.0090789,1,1.048,-2.5,0,-0.952
0.10686,0,0.074232,-0.0091018,1,1.052,-2.5,0,-0.948
0.10703,0,0.074293,-0.0091247,1,1.056,-2.5,0,-0.944
0.10721,0,0.074353,-0.0091476,1,1.06,-2.5,0,-0.94
0.10738,0,0.074413,-0.0091705,1,1.064,-2.5,0,-0.936
0.10755,0,0.074473,-0.0091934,1,1.068,-2.5,0,-0.932
0.10769,0,0.074518,-0.0092145,1,1.072,-2.5,0,-0.928
0.10782,0,0.074559,-0.0092352,1,1.076,-2.5,0,-0.924
0.10795,0,0.074601,-0.0092559,1,1.08,-2.5,0,-0.92
0.10808,0,0.074643,-0.0092765,1,1.084,-2.5,0,-0.916
0.10821,0,0.074684,-0.0092972,1,1.088,-2.5,0,-0.912
0.10833,0,0.074724,-0.009318,1,1.092,-2.5,0,-0.908
0.10843,0,0.07476,-0.009339,1,1.096,-2.5,0,-0.904
0.10852,0,0.074797,-0.00936,1,1.1,-2.5,0,-0.9
0.10862,0,0.074833,-0.009381,1,1.104,-2.5,0,-0.896
0.10872,0,0.074869,-0.009402,1,1.108,-2.5,0,-0.892
0.10882,0,0.074905,-0.009423,1,1.112,-2.5,0,-0.888
0.10887,0,0.074917,-0.0094419,1,1.116,-2.5,0,-0.884
0.10893,0,0.074932,-0.0094627,1,1.12,-2.5,0,-0.88
0.10901,0,0.074959,-0.0094861,1,1.124,-2.5,0,-0.876
0.10908,0,0.074987,-0.0095094,1,1.128,-2.5,0,-0.872
0.10915,0,0.075015,-0.0095328,1,1.132,-2.5,0,-0.868
0.10922,0,0.07504,-0.0095542,1,1.136,-2.5,0,-0.864
0.10923,0,0.075044,-0.0095739,1,1.14,-2.5,0,-0.86
0.10924,0,0.075049,-0.0095936,1,1.144,-2.5,0,-0.856
0.10924,0,0.075052,-0.0096142,1,1.148,-2.5,0,-0.852
0.10922,0,0.075053,-0.0096362,1,1.152,-2.5,0,-0.848
0.10921,0,0.075054,-0.0096583,1,1.156,-2.5,0,-0.844
0.10921,0,0.075053,-0.0096805,1,1.16,-2.5,0,-0.84
0.10921,0,0.075051,-0.0097028,1,1.164,-2.5,0,-0.836
0.10922,0,0.075049,-0.0097252,1,1.168,-2.5,0,-0.832
0.10926,0,0.07511,-0.0097485,1,1.172,-2.5,0,-0.828
0.10931,0,0.075184,-0.009772,1,1.176,-2.5,0,-0.824
0.10935,0,0.075255,-0.0097954,1,1.18,-2.5,0,-0.82
4.9503,8.7253e-18,3.3586,420.56,1,1.196,-2.5,0,-0.804
5.753,0,3.8861,420.27,1,1.2,-2.5,0,-0.8
6.587,0,4.4352,419.97,1,1.204,-2.5,0,-0.796
7.492,0,5.0342,419.68,1,1.208,-2.5,0,-0.792
7.8876,0,5.2751,419.39,1,1.212,-2.5,0,-0.788
8.0285,0,5.337,419.11,1,1.216,-2.5,0,-0.784
8.1693,0,5.3989,418.84,1,1.22,-2.5,0,-0.78
8.2555,0,5.4259,418.53,1,1.224,-2.5,0,-0.776
8.337,0,5.45,418.22,1,1.228,-2.5,0,-0.772
8.4121,0,5.4695,417.91,1,1.232,-2.5,0,-0.768
8.4598,0,5.4695,417.65,1,1.236,-2.5,0,-0.764
8.5074,0,5.4694,417.38,1,1.24,-2.5,0,-0.76
8.5507,0,5.4646,417.12,1,1.244,-2.5,0,-0.756
8.5929,0,5.456,416.81,1,1.248,-2.5,0,-0.752
8.6372,0,5.4484,416.48,1,1.252,-2.5,0,-0.748
8.6815,0,5.4408,416.15,1,1.256,-2.5,0,-0.744
8.7251,0,5.4323,415.82,1,1.26,-2.5,0,-0.74
8.7634,0,5.4172,415.57,1,1.264,-2.5,0,-0.736
8.8002,0,5.4045,415.29,1,1.268,-2.5,0,-0.732
8.837,0,5.3919,415,1,1.272,-2.5,0,-0.728
8.8737,0,5.3793,414.72,1,1.276,-2.5,0,-0.724
8.9104,0,5.3667,414.43,1,1.28,-2.5,0,-0.72
8.9472,0,5.3542,414.15,1,1.284,-2.5,0,-0.716
8.9836,0,5.341,413.86,1,1.288,-2.5,0,-0.712
9.0194,0,5.3271,413.57,1,1.292,-2.5,0,-0.708
9.0553,0,5.3131,413.28,1,1.296,-2.5,0,-0.704
9.0912,0,5.2991,412.99,1,1.3,-2.5,0,-0.7
9.1271,0,5.2851,412.7,1,1.304,-2.5,0,-0.696
9.1629,0,5.2712,412.41,1,1.308,-2.5,0,-0.692
9.1986,0,5.2558,412.13,1,1.312,-2.5,0,-0.688
9.2342,0,5.2402,411.84,1,1.316,-2.5,0,-0.684
9.2698,0,5.2245,411.56,1,1.32,-2.5,0,-0.68
9.3054,0,5.2089,411.27,1,1.324,-2.5,0,-0.676
9.341,0,5.1932,410.99,1,1.328,-2.5,0,-0.672
9.3765,0,5.1773,410.7,1,1.332,-2.5,0,-0.668
9.4119,0,5.1604,410.42,1,1.336,-2.5,0,-0.664
9.4472,0,5.1435,410.14,1,1.34,-2.5,0,-0.66
9.4825,0,5.1267,409.86,1,1.344,-2.5,0,-0.656
9.5178,0,5.1098,409.58,1,1.348,-2.5,0,-0.652
9.5532,0,5.093,409.29,1,1.352,-2.5,0,-0.648
9.5883,0,5.0752,409.01,1,1.356,-2.5,0,-0.644
9.6233,0,5.0569,408.74,1,1.36,-2.5,0,-0.64
9.6583,0,5.0387,408.46,1,1.364,-2.5,0,-0.636
9.6933,0,5.0204,408.18,1,1.368,-2.5,0,-0.632
9.7284,0,5.0022,407.9,1,1.372,-2.5,0,-0.628
9.7633,0,4.9838,407.63,1,1.376,-2.5,0,-0.624
9.7979,0,4.9637,407.36,1,1.38,-2.5,0,-0.62
9.8324,0,4.9435,407.09,1,1.384,-2.5,0,-0.616
9.8669,0,4.9234,406.81,1,1.388,-2.5,0,-0.612
9.9015,0,4.9032,406.54,1,1.392,-2.5,0,-0.608
9.936,0,4.883,406.27,1,1.396,-2.5,0,-0.604
9.9701,0,4.8621,406.01,1,1.4,-2.5,0,-0.6
10.004,0,4.8401,405.74,1,1.404,-2.5,0,-0.596
10.037,0,4.8181,405.48,1,1.408,-2.5,0,-0.592
10.071,0,4.7962,405.22,1,1.412,-2.5,0,-0.588
10.104,0,4.7742,404.96,1,1.416,-2.5,0,-0.584
