"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.014256,-2.0479e-36,0.082003,-0.0085379,1,0.1,-2.3,0,-1.9
0.014977,0,0.082425,-0.0085627,1,0.104,-2.3,0,-1.896
0.015698,-1.0685e-36,0.082848,-0.0085875,1,0.108,-2.3,0,-1.892
0.016419,5.454e-37,0.08327,-0.0086123,1,0.112,-2.3,0,-1.888
0.017141,0,0.083693,-0.0086371,1,0.116,-2.3,0,-1.884
0.017862,5.6768e-37,0.084116,-0.0086619,1,0.12,-2.3,0,-1.88
0.018583,-1.848e-21,0.084538,-0.0086867,1,0.124,-2.3,0,-1.876
0.019304,-8.655e-22,0.084961,-0.0087115,1,0.128,-2.3,0,-1.872
0.020025,1.6028e-22,0.085384,-0.0087364,1,0.132,-2.3,0,-1.868
0.020747,1.2308e-21,0.085806,-0.0087612,1,0.136,-2.3,0,-1.864
0.021468,2.3456e-21,0.086229,-0.008786,1,0.14,-2.3,0,-1.86
0.022189,3.5052e-21,0.086651,-0.0088108,1,0.144,-2.3,0,-1.856
0.02291,-6.4569e-37,0.087074,-0.0088356,1,0.148,-2.3,0,-1.852
0.023631,0,0.087497,-0.0088604,1,0.152,-2.3,0,-1.848
0.024352,1.336e-36,0.087919,-0.0088852,1,0.156,-2.3,0,-1.844
0.025074,2.7165e-36,0.088342,-0.0089101,1,0.16,-2.3,0,-1.84
0.025795,0,0.088765,-0.0089349,1,0.164,-2.3,0,-1.836
0.026516,0,0.089187,-0.0089597,1,0.168,-2.3,0,-1.832
0.027237,0,0.08961,-0.0089845,1,0.172,-2.3,0,-1.828
0.027958,0,0.090032,-0.0090093,1,0.176,-2.3,0,-1.824
0.028618,5.8625e-36,0.090032,-0.0089852,1,0.18,-2.3,0,-1.82
0.029194,-1.1828e-35,0.089471,-0.0088959,1,0.184,-2.3,0,-1.816
0.029771,0,0.088909,-0.0088067,1,0.188,-2.3,0,-1.812
0.030347,3.0083e-36,0.088347,-0.0087175,1,0.192,-2.3,0,-1.808
0.030924,-3.034e-36,0.087785,-0.0086282,1,0.196,-2.3,0,-1.804
0.031501,-3.0597e-36,0.087223,-0.008539,1,0.2,-2.3,0,-1.8
0.032077,3.0854e-36,0.086661,-0.0084498,1,0.204,-2.3,0,-1.796
0.032654,0,0.086099,-0.0083605,1,0.208,-2.3,0,-1.792
0.033231,-8.3603e-21,0.085537,-0.0082713,1,0.212,-2.3,0,-1.788
0.033807,-5.4123e-21,0.084975,-0.0081821,1,0.216,-2.3,0,-1.784
0.034384,-2.3432e-21,0.084413,-0.0080928,1,0.22,-2.3,0,-1.78
0.034961,8.4854e-22,0.083851,-0.0080036,1,0.224,-2.3,0,-1.776
0.035537,4.1655e-21,0.083289,-0.0079143,1,0.228,-2.3,0,-1.772
0.036114,7.6093e-21,0.082727,-0.0078251,1,0.232,-2.3,0,-1.768
0.036691,-1.6455e-36,0.082165,-0.0077359,1,0.236,-2.3,0,-1.764
0.037267,-1.6583e-36,0.081604,-0.0076466,1,0.24,-2.3,0,-1.76
0.037844,-3.3424e-36,0.081042,-0.0075574,1,0.244,-2.3,0,-1.756
0.03842,0,0.08048,-0.0074681,1,0.248,-2.3,0,-1.752
0.038997,-3.3938e-36,0.079918,-0.0073789,1,0.252,-2.3,0,-1.748
0.039574,0,0.079356,-0.0072896,1,0.256,-2.3,0,-1.744
0.04015,0,0.078794,-0.0072004,1,0.26,-2.3,0,-1.74
0.040727,-6.9418e-36,0.078232,-0.0071112,1,0.264,-2.3,0,-1.736
0.041288,0,0.07774,-0.0070355,1,0.268,-2.3,0,-1.732
0.041758,-7.063e-36,0.07765,-0.0070372,1,0.272,-2.3,0,-1.728
0.042228,7.1304e-36,0.077559,-0.0070389,1,0.276,-2.3,0,-1.724
0.042698,-7.1979e-36,0.077468,-0.0070406,1,0.28,-2.3,0,-1.72
0.043168,7.2653e-36,0.077378,-0.0070424,1,0.284,-2.3,0,-1.716
0.043638,-3.6664e-36,0.077287,-0.0070441,1,0.288,-2.3,0,-1.712
0.044107,-3.7001e-36,0.077197,-0.0070458,1,0.292,-2.3,0,-1.708
0.044577,-3.7338e-36,0.077106,-0.0070475,1,0.296,-2.3,0,-1.704
0.045047,-1.6202e-20,0.077015,-0.0070493,1,0.3,-2.3,0,-1.7
0.045517,-1.1236e-20,0.076925,-0.007051,1,0.304,-2.3,0,-1.696
0.045987,-5.9505e-21,0.076834,-0.0070527,1,0.308,-2.3,0,-1.692
0.046457,-3.395e-22,0.076744,-0.0070544,1,0.312,-2.3,0,-1.688
0.046927,5.6041e-21,0.076653,-0.0070562,1,0.316,-2.3,0,-1.684
0.047397,1.1887e-20,0.076562,-0.0070579,1,0.32,-2.3,0,-1.68
0.047867,1.8518e-20,0.076472,-0.0070596,1,0.324,-2.3,0,-1.676
0.048337,4.0037e-36,0.076381,-0.0070613,1,0.328,-2.3,0,-1.672
0.048807,-4.0374e-36,0.076291,-0.0070631,1,0.332,-2.3,0,-1.668
0.049277,-8.1422e-36,0.0762,-0.0070648,1,0.336,-2.3,0,-1.664
0.049747,0,0.076109,-0.0070665,1,0.34,-2.3,0,-1.66
0.050217,0,0.076019,-0.0070682,1,0.344,-2.3,0,-1.656
0.050687,-8.3446e-36,0.075928,-0.0070699,1,0.348,-2.3,0,-1.652
0.051157,0,0.075837,-0.0070717,1,0.352,-2.3,0,-1.648
0.051627,-3.3918e-35,0.075747,-0.0070734,1,0.356,-2.3,0,-1.644
0.052093,-8.5564e-36,0.075832,-0.0071054,1,0.36,-2.3,0,-1.64
0.05256,8.6346e-36,0.075942,-0.0071419,1,0.364,-2.3,0,-1.636
0.053026,8.7128e-36,0.076053,-0.0071784,1,0.368,-2.3,0,-1.632
0.053492,-8.791e-36,0.076163,-0.007215,1,0.372,-2.3,0,-1.628
0.053959,8.8692e-36,0.076274,-0.0072515,1,0.376,-2.3,0,-1.624
0.054425,8.9474e-36,0.076384,-0.007288,1,0.38,-2.3,0,-1.62
0.054891,-3.2117e-20,0.076495,-0.0073245,1,0.384,-2.3,0,-1.616
0.055358,-2.5999e-20,0.076605,-0.007361,1,0.388,-2.3,0,-1.612
0.055824,-1.9189e-20,0.076716,-0.0073975,1,0.392,-2.3,0,-1.608
0.05629,-1.1668e-20,0.076826,-0.007434,1,0.396,-2.3,0,-1.604
0.056757,-3.4198e-21,0.076937,-0.0074705,1,0.4,-2.3,0,-1.6
0.057223,5.5726e-21,0.077047,-0.007507,1,0.404,-2.3,0,-1.596
0.057689,1.5325e-20,0.077158,-0.0075435,1,0.408,-2.3,0,-1.592
0.058156,2.5857e-20,0.077268,-0.0075801,1,0.412,-2.3,0,-1.588
0.058622,3.7185e-20,0.077379,-0.0076166,1,0.416,-2.3,0,-1.584
0.059088,4.9326e-20,0.077489,-0.0076531,1,0.42,-2.3,0,-1.58
0.059555,-9.8078e-36,0.0776,-0.0076896,1,0.424,-2.3,0,-1.576
0.060021,0,0.07771,-0.0077261,1,0.428,-2.3,0,-1.572
0.060487,1.9929e-35,0.077821,-0.0077626,1,0.432,-2.3,0,-1.568
0.060954,2.0085e-35,0.077931,-0.0077991,1,0.436,-2.3,0,-1.564
0.06142,2.0241e-35,0.078042,-0.0078357,1,0.44,-2.3,0,-1.56
0.061886,2.0398e-35,0.078152,-0.0078722,1,0.444,-2.3,0,-1.556
0.062349,-1.0278e-35,0.078207,-0.0078994,1,0.448,-2.3,0,-1.552
0.06281,0,0.078224,-0.0079203,1,0.452,-2.3,0,-1.548
0.063271,1.0436e-35,0.078241,-0.0079412,1,0.456,-2.3,0,-1.544
0.063731,0,0.078258,-0.0079622,1,0.46,-2.3,0,-1.54
0.064192,-5.2423e-20,0.078275,-0.0079831,1,0.464,-2.3,0,-1.536
0.064652,-4.9451e-20,0.078291,-0.008004,1,0.468,-2.3,0,-1.532
0.065113,-4.5148e-20,0.078308,-0.008025,1,0.472,-2.3,0,-1.528
0.065574,-3.9491e-20,0.078325,-0.0080459,1,0.476,-2.3,0,-1.524
0.066034,-3.245e-20,0.078342,-0.0080668,1,0.48,-2.3,0,-1.52
0.066495,-2.3997e-20,0.078359,-0.0080877,1,0.484,-2.3,0,-1.516
0.066955,-1.4102e-20,0.078376,-0.0081087,1,0.488,-2.3,0,-1.512
0.067416,-2.7423e-21,0.078393,-0.0081296,1,0.492,-2.3,0,-1.508
0.067877,1.0115e-20,0.078409,-0.0081505,1,0.496,-2.3,0,-1.504
0.068337,2.4493e-20,0.078426,-0.0081715,1,0.5,-2.3,0,-1.5
0.068798,4.0422e-20,0.078443,-0.0081924,1,0.504,-2.3,0,-1.496
0.069258,5.793e-20,0.07846,-0.0082133,1,0.508,-2.3,0,-1.492
0.069719,7.7044e-20,0.078477,-0.0082342,1,0.512,-2.3,0,-1.488
0.07018,9.7791e-20,0.078494,-0.0082552,1,0.516,-2.3,0,-1.484
0.07064,1.202e-19,0.078511,-0.0082761,1,0.52,-2.3,0,-1.48
0.071101,1.443e-19,0.078527,-0.008297,1,0.524,-2.3,0,-1.476
0.071562,0,0.078544,-0.008318,1,0.528,-2.3,0,-1.472
0.072022,2.3887e-35,0.078561,-0.0083389,1,0.532,-2.3,0,-1.468
0.072473,-6.011e-36,0.078568,-0.0083584,1,0.536,-2.3,0,-1.464
0.072902,0,0.078555,-0.008375,1,0.54,-2.3,0,-1.46
0.073332,-6.0888e-36,0.078541,-0.0083915,1,0.544,-2.3,0,-1.456
0.073761,-3.95e-20,0.078527,-0.0084081,1,0.548,-2.3,0,-1.452
0.074191,-4.3547e-20,0.078514,-0.0084247,1,0.552,-2.3,0,-1.448
0.07462,-4.5777e-20,0.0785,-0.0084412,1,0.556,-2.3,0,-1.444
0.07505,-4.6158e-20,0.078486,-0.0084578,1,0.56,-2.3,0,-1.44
0.075479,-4.4662e-20,0.078473,-0.0084743,1,0.564,-2.3,0,-1.436
0.075909,-4.1261e-20,0.078459,-0.0084909,1,0.568,-2.3,0,-1.432
0.076339,-3.5923e-20,0.078445,-0.0085075,1,0.572,-2.3,0,-1.428
0.076768,-2.8623e-20,0.078431,-0.008524,1,0.576,-2.3,0,-1.424
0.077198,-1.933e-20,0.078418,-0.0085406,1,0.58,-2.3,0,-1.42
0.077627,-8.016e-21,0.078404,-0.0085571,1,0.584,-2.3,0,-1.416
0.078057,5.3477e-21,0.07839,-0.0085737,1,0.588,-2.3,0,-1.412
0.078486,2.0789e-20,0.078377,-0.0085903,1,0.592,-2.3,0,-1.408
0.078916,3.8336e-20,0.078363,-0.0086068,1,0.596,-2.3,0,-1.404
0.079345,5.8017e-20,0.078349,-0.0086234,1,0.6,-2.3,0,-1.4
0.079775,7.9861e-20,0.078336,-0.0086399,1,0.604,-2.3,0,-1.396
0.080204,1.0389e-19,0.078322,-0.0086565,1,0.608,-2.3,0,-1.392
0.080634,1.3014e-19,0.078308,-0.0086731,1,0.612,-2.3,0,-1.388
0.081064,1.5863e-19,0.078295,-0.0086896,1,0.616,-2.3,0,-1.384
0.081493,1.8939e-19,0.078281,-0.0087062,1,0.62,-2.3,0,-1.38
0.081921,0,0.078269,-0.008723,1,0.624,-2.3,0,-1.376
0.082318,3.4514e-36,0.078283,-0.0087445,1,0.628,-2.3,0,-1.372
0.082715,0,0.078298,-0.008766,1,0.632,-2.3,0,-1.368
0.083112,-6.1168e-21,0.078313,-0.0087874,1,0.636,-2.3,0,-1.364
0.083509,-1.4127e-20,0.078327,-0.0088089,1,0.64,-2.3,0,-1.36
0.083906,-2.1102e-20,0.078342,-0.0088304,1,0.644,-2.3,0,-1.356
0.084303,-2.7046e-20,0.078357,-0.0088519,1,0.648,-2.3,0,-1.352
0.0847,-3.1963e-20,0.078371,-0.0088734,1,0.652,-2.3,0,-1.348
0.085098,-3.5859e-20,0.078386,-0.0088948,1,0.656,-2.3,0,-1.344
0.085495,-3.8738e-20,0.078401,-0.0089163,1,0.66,-2.3,0,-1.34
0.085892,-4.0605e-20,0.078415,-0.0089378,1,0.664,-2.3,0,-1.336
0.086289,-4.1465e-20,0.07843,-0.0089593,1,0.668,-2.3,0,-1.332
0.086686,-4.1329e-20,0.078445,-0.0089808,1,0.672,-2.3,0,-1.328
0.087083,-4.0198e-20,0.078459,-0.0090023,1,0.676,-2.3,0,-1.324
0.08748,-3.8085e-20,0.078474,-0.0090237,1,0.68,-2.3,0,-1.32
0.087877,-3.499e-20,0.078489,-0.0090452,1,0.684,-2.3,0,-1.316
0.088274,-3.0929e-20,0.078503,-0.0090667,1,0.688,-2.3,0,-1.312
0.088671,-2.5904e-20,0.078518,-0.0090882,1,0.692,-2.3,0,-1.308
0.089068,-1.993e-20,0.078533,-0.0091097,1,0.696,-2.3,0,-1.304
0.089466,-1.3009e-20,0.078547,-0.0091312,1,0.7,-2.3,0,-1.3
0.089863,-5.1589e-21,0.078562,-0.0091526,1,0.704,-2.3,0,-1.296
0.09026,3.6185e-21,0.078577,-0.0091741,1,0.708,-2.3,0,-1.292
0.090657,1.3308e-20,0.078591,-0.0091956,1,0.712,-2.3,0,-1.288
0.09103,-7.7027e-36,0.078618,-0.0092182,1,0.716,-2.3,0,-1.284
0.091397,-3.8672e-36,0.078647,-0.0092411,1,0.72,-2.3,0,-1.28
0.091763,0,0.078677,-0.0092639,1,0.724,-2.3,0,-1.276
0.09213,-2.8897e-21,0.078706,-0.0092868,1,0.728,-2.3,0,-1.272
0.092496,3.621e-22,0.078736,-0.0093097,1,0.732,-2.3,0,-1.268
0.092863,-5.3414e-23,0.078765,-0.0093326,1,0.736,-2.3,0,-1.264
0.093229,-4.2106e-21,0.078795,-0.0093554,1,0.74,-2.3,0,-1.26
0.093596,-1.2184e-20,0.078825,-0.0093783,1,0.744,-2.3,0,-1.256
0.093962,-2.4048e-20,0.078854,-0.0094012,1,0.748,-2.3,0,-1.252
0.094329,-3.9878e-20,0.078884,-0.0094241,1,0.752,-2.3,0,-1.248
0.094695,-5.9753e-20,0.078913,-0.009447,1,0.756,-2.3,0,-1.244
0.095062,-8.3745e-20,0.078943,-0.0094698,1,0.76,-2.3,0,-1.24
0.095428,-1.1193e-19,0.078972,-0.0094927,1,0.764,-2.3,0,-1.236
0.095795,0,0.079002,-0.0095156,1,0.768,-2.3,0,-1.232
0.096161,0,0.079031,-0.0095385,1,0.772,-2.3,0,-1.228
0.096528,0,0.079061,-0.0095614,1,0.776,-2.3,0,-1.224
0.096894,3.284e-35,0.07909,-0.0095842,1,0.78,-2.3,0,-1.22
0.097261,0,0.07912,-0.0096071,1,0.784,-2.3,0,-1.216
0.097627,0,0.07915,-0.00963,1,0.788,-2.3,0,-1.212
0.097994,6.6441e-35,0.079179,-0.0096529,1,0.792,-2.3,0,-1.208
0.098361,-2.0008e-34,0.079209,-0.0096757,1,0.796,-2.3,0,-1.204
0.098727,-2.0085e-34,0.079238,-0.0096986,1,0.8,-2.3,0,-1.2
0.099075,6.7173e-35,0.07927,-0.0097208,1,0.804,-2.3,0,-1.196
0.099404,-6.737e-35,0.079305,-0.0097423,1,0.808,-2.3,0,-1.192
0.099734,-1.6892e-35,0.079339,-0.0097639,1,0.812,-2.3,0,-1.188
0.10006,-8.4705e-36,0.079374,-0.0097854,1,0.816,-2.3,0,-1.184
0.10039,8.4951e-36,0.079408,-0.0098069,1,0.82,-2.3,0,-1.18
0.10072,-2.1299e-36,0.079443,-0.0098285,1,0.824,-2.3,0,-1.176
0.10105,1.3257e-21,0.079477,-0.00985,1,0.828,-2.3,0,-1.172
0.10138,2.6245e-21,0.079512,-0.0098715,1,0.832,-2.3,0,-1.168
0.10171,-7.3155e-21,0.079546,-0.0098931,1,0.836,-2.3,0,-1.164
0.10204,-2.8566e-20,0.079581,-0.0099146,1,0.84,-2.3,0,-1.16
0.10237,-6.1194e-20,0.079616,-0.0099361,1,0.844,-2.3,0,-1.156
0.1027,-1.0527e-19,0.07965,-0.0099576,1,0.848,-2.3,0,-1.152
0.10303,-6.9538e-35,0.079685,-0.0099792,1,0.852,-2.3,0,-1.148
0.10336,0,0.079719,-0.010001,1,0.856,-2.3,0,-1.144
0.10369,-3.4966e-35,0.079754,-0.010022,1,0.86,-2.3,0,-1.14
0.10402,7.0129e-35,0.079788,-0.010044,1,0.864,-2.3,0,-1.136
0.10435,-1.4065e-34,0.079823,-0.010065,1,0.868,-2.3,0,-1.132
0.10468,0,0.079857,-0.010087,1,0.872,-2.3,0,-1.128
0.10501,0,0.079892,-0.010108,1,0.876,-2.3,0,-1.124
0.10534,-1.4184e-34,0.079926,-0.01013,1,0.88,-2.3,0,-1.12
0.10567,-1.4223e-34,0.07996,-0.010151,1,0.884,-2.3,0,-1.116
0.106,2.8525e-34,0.079995,-0.010173,1,0.888,-2.3,0,-1.112
0.10632,0,0.08003,-0.010194,1,0.892,-2.3,0,-1.108
0.10661,0,0.080067,-0.010215,1,0.896,-2.3,0,-1.104
0.1069,0,0.080105,-0.010235,1,0.9,-2.3,0,-1.1
0.10718,0,0.080142,-0.010256,1,0.904,-2.3,0,-1.096
0.10747,0,0.080179,-0.010276,1,0.908,-2.3,0,-1.092
0.10776,0,0.080216,-0.010297,1,0.912,-2.3,0,-1.088
0.10805,0,0.080253,-0.010317,1,0.916,-2.3,0,-1.084
0.10834,0,0.080291,-0.010337,1,0.92,-2.3,0,-1.08
0.10862,0,0.080328,-0.010358,1,0.924,-2.3,0,-1.076
0.10891,0,0.080365,-0.010378,1,0.928,-2.3,0,-1.072
0.1092,0,0.080402,-0.010399,1,0.932,-2.3,0,-1.068
0.10949,0,0.080439,-0.010419,1,0.936,-2.3,0,-1.064
0.10978,0,0.080477,-0.01044,1,0.94,-2.3,0,-1.06
0.11006,0,0.080514,-0.01046,1,0.944,-2.3,0,-1.056
0.11035,0,0.080551,-0.010481,1,0.948,-2.3,0,-1.052
0.11064,0,0.080588,-0.010501,1,0.952,-2.3,0,-1.048
0.11093,0,0.080625,-0.010522,1,0.956,-2.3,0,-1.044
0.11121,0,0.080662,-0.010542,1,0.96,-2.3,0,-1.04
0.1115,0,0.0807,-0.010563,1,0.964,-2.3,0,-1.036
0.11179,0,0.080737,-0.010583,1,0.968,-2.3,0,-1.032
0.11208,0,0.080774,-0.010603,1,0.972,-2.3,0,-1.028
0.11237,0,0.080811,-0.010624,1,0.976,-2.3,0,-1.024
0.11266,2.0125e-07,0.080848,-0.010644,1,0.98,-2.3,0,-1.02
0.11288,0,0.080867,-0.010657,1,0.984,-2.3,0,-1.016
0.1131,0,0.080886,-0.01067,1,0.988,-2.3,0,-1.012
0.11332,0,0.080905,-0.010683,1,0.992,-2.3,0,-1.008
0.11354,0,0.080924,-0.010695,1,0.996,-2.3,0,-1.004
0.11376,0,0.080942,-0.010708,1,1,-2.3,0,-1
0.11398,0,0.080961,-0.010721,1,1.004,-2.3,0,-0.996
0.1142,0,0.08098,-0.010733,1,1.008,-2.3,0,-0.992
0.11443,0,0.080999,-0.010746,1,1.012,-2.3,0,-0.988
0.11465,0,0.081018,-0.010759,1,1.016,-2.3,0,-0.984
0.11488,0,0.081034,-0.010773,1,1.02,-2.3,0,-0.98
0.11512,0,0.081048,-0.01079,1,1.024,-2.3,0,-0.976
0.11536,0,0.081061,-0.010806,1,1.028,-2.3,0,-0.972
0.1156,0,0.081075,-0.010822,1,1.032,-2.3,0,-0.968
0.11584,0,0.081088,-0.010839,1,1.036,-2.3,0,-0.964
0.11607,0,0.081111,-0.010857,1,1.04,-2.3,0,-0.96
0.11629,0,0.081137,-0.010877,1,1.044,-2.3,0,-0.956
0.11651,0,0.081163,-0.010896,1,1.048,-2.3,0,-0.952
0.11674,0,0.081189,-0.010916,1,1.052,-2.3,0,-0.948
0.11696,0,0.081216,-0.010935,1,1.056,-2.3,0,-0.944
0.11718,0,0.081242,-0.010955,1,1.06,-2.3,0,-0.94
0.1174,0,0.081268,-0.010975,1,1.064,-2.3,0,-0.936
0.11762,0,0.081295,-0.010994,1,1.068,-2.3,0,-0.932
0.11779,-1.8609e-38,0.081312,-0.01101,1,1.072,-2.3,0,-0.928
0.11795,-6.4109e-23,0.081325,-0.011025,1,1.076,-2.3,0,-0.924
0.11811,-1.2822e-22,0.081338,-0.01104,1,1.08,-2.3,0,-0.92
0.11827,-6.4022e-23,0.081352,-0.011054,1,1.084,-2.3,0,-0.916
0.11843,1.4489e-22,0.081365,-0.011069,1,1.088,-2.3,0,-0.912
0.11859,5.1511e-22,0.081379,-0.011084,1,1.092,-2.3,0,-0.908
0.11875,1.4959e-37,0.081392,-0.011099,1,1.096,-2.3,0,-0.904
0.11891,-2.9941e-37,0.081405,-0.011113,1,1.1,-2.3,0,-0.9
0.11907,-5.993e-37,0.081419,-0.011128,1,1.104,-2.3,0,-0.896
0.11922,0,0.081432,-0.011143,1,1.108,-2.3,0,-0.892
0.11938,-6.0025e-37,0.081446,-0.011158,1,1.112,-2.3,0,-0.888
0.11952,0,0.081462,-0.011171,1,1.116,-2.3,0,-0.884
0.11964,0,0.08148,-0.011185,1,1.12,-2.3,0,-0.88
0.11977,0,0.081498,-0.011198,1,1.124,-2.3,0,-0.876
0.11989,0,0.081516,-0.011211,1,1.128,-2.3,0,-0.872
0.12001,0,0.081535,-0.011224,1,1.132,-2.3,0,-0.868
0.12014,0,0.081553,-0.011237,1,1.136,-2.3,0,-0.864
0.12026,0,0.081571,-0.01125,1,1.14,-2.3,0,-0.86
0.12038,0,0.081589,-0.011263,1,1.144,-2.3,0,-0.856
0.12051,0,0.081607,-0.011276,1,1.148,-2.3,0,-0.852
0.12063,0,0.081625,-0.011289,1,1.152,-2.3,0,-0.848
0.12075,0,0.081644,-0.011302,1,1.156,-2.3,0,-0.844
0.12085,0,0.081656,-0.011313,1,1.16,-2.3,0,-0.84
0.12093,0,0.081662,-0.011321,1,1.164,-2.3,0,-0.836
0.121,0,0.081668,-0.011328,1,1.168,-2.3,0,-0.832
0.12107,0,0.081674,-0.011336,1,1.172,-2.3,0,-0.828
0.12115,0,0.081678,-0.011345,1,1.176,-2.3,0,-0.824
0.12124,0,0.081679,-0.011355,1,1.18,-2.3,0,-0.82
0.12132,0,0.081681,-0.011364,1,1.184,-2.3,0,-0.816
0.12141,0,0.081682,-0.011374,1,1.188,-2.3,0,-0.812
0.12149,0,0.081684,-0.011384,1,1.192,-2.3,0,-0.808
0.12158,0,0.081685,-0.011396,1,1.196,-2.3,0,-0.804
0.12166,0,0.081686,-0.01141,1,1.2,-2.3,0,-0.8
0.12173,0,0.081685,-0.011422,1,1.204,-2.3,0,-0.796
0.12175,0,0.081681,-0.011431,1,1.208,-2.3,0,-0.792
0.12178,0,0.081677,-0.01144,1,1.212,-2.3,0,-0.788
0.1218,0,0.081673,-0.011448,1,1.216,-2.3,0,-0.784
0.12183,0,0.081669,-0.011457,1,1.22,-2.3,0,-0.78
0.12186,0,0.081665,-0.011465,1,1.224,-2.3,0,-0.776
0.12184,0,0.08166,-0.011474,1,1.228,-2.3,0,-0.772
0.12182,0,0.081655,-0.011482,1,1.232,-2.3,0,-0.768
0.1218,0,0.081649,-0.01149,1,1.236,-2.3,0,-0.764
0.12177,0,0.081644,-0.011499,1,1.24,-2.3,0,-0.76
0.12175,0,0.081638,-0.011507,1,1.244,-2.3,0,-0.756
0.12172,0,0.081631,-0.011515,1,1.248,-2.3,0,-0.752
0.12164,0,0.081617,-0.011521,1,1.252,-2.3,0,-0.748
0.12157,0,0.081603,-0.011528,1,1.256,-2.3,0,-0.744
0.1215,0,0.08159,-0.011534,1,1.26,-2.3,0,-0.74
0.12142,0,0.081576,-0.011541,1,1.264,-2.3,0,-0.736
0.12136,0,0.081563,-0.011547,1,1.268,-2.3,0,-0.732
0.12126,0,0.08154,-0.011552,1,1.272,-2.3,0,-0.728
0.12115,1.2633e-31,0.081513,-0.011558,1,1.276,-2.3,0,-0.724
0.12104,2.7287e-30,0.081485,-0.011564,1,1.28,-2.3,0,-0.72
0.1209,-8.0852e-33,0.081454,-0.011571,1,1.284,-2.3,0,-0.716
0.12075,2.3999e-28,0.081423,-0.011579,1,1.288,-2.3,0,-0.712
0.12061,1.5033e-27,0.081395,-0.011586,1,1.292,-2.3,0,-0.708
0.12046,-1.1867e-26,0.081386,-0.011592,1,1.296,-2.3,0,-0.704
0.12032,-1.6155e-25,0.081376,-0.011598,1,1.3,-2.3,0,-0.7
0.1202,1.3242e-30,0.081387,-0.011605,1,1.304,-2.3,0,-0.696
0.12013,-4.0009e-21,0.081439,-0.011615,1,1.308,-2.3,0,-0.692
0.12005,3.3194e-32,0.081488,-0.011623,1,1.312,-2.3,0,-0.688
0.11997,8.2838e-24,0.08153,-0.01163,1,1.316,-2.3,0,-0.684
6.8922,0,4.613,377.14,1,1.332,-2.3,0,-0.668
8.2351,0,5.4784,376.48,1,1.336,-2.3,0,-0.664
9.6037,0,6.3616,375.81,1,1.34,-2.3,0,-0.66
10.767,0,7.1014,375.19,1,1.344,-2.3,0,-0.656
10.991,0,7.1848,374.73,1,1.348,-2.3,0,-0.652
11.215,0,7.2679,374.27,1,1.352,-2.3,0,-0.648
11.395,0,7.3239,373.79,1,1.356,-2.3,0,-0.644
11.523,0,7.3471,373.28,1,1.36,-2.3,0,-0.64
11.65,0,7.3702,372.77,1,1.364,-2.3,0,-0.636
11.738,0,7.3674,372.31,1,1.368,-2.3,0,-0.632
11.806,0,7.3523,371.87,1,1.372,-2.3,0,-0.628
11.875,0,7.3372,371.44,1,1.376,-2.3,0,-0.624
11.934,0,7.3056,370.94,1,1.38,-2.3,0,-0.62
11.997,0,7.2739,370.38,1,1.384,-2.3,0,-0.616
