# y+ ()       
# Time        	patch         	min           	max           	average       
240           	collector_ext	3.143776e-02	8.561180e+01	9.236116e+00
240           	diffuser_int	2.125594e+00	4.979711e+02	5.759152e+01
240           	diffuser_ext	1.862822e-02	9.421511e+01	4.829207e+00
250           	nozzle_int	2.407682e+00	6.746068e+02	4.899788e+01
250           	nozzle_ext	1.910889e-03	8.530954e+01	9.099422e-01
250           	collector_int	5.726828e+00	2.050694e+02	8.109338e+01
250           	collector_ext	6.467565e-02	8.559494e+01	9.231660e+00
250           	diffuser_int	1.937407e+00	4.982632e+02	5.794867e+01
250           	diffuser_ext	2.265502e-02	9.423490e+01	4.864080e+00
260           	nozzle_int	2.425046e+00	6.746140e+02	4.899998e+01
260           	nozzle_ext	8.360986e-04	8.532676e+01	9.123882e-01
260           	collector_int	5.769148e+00	2.057944e+02	8.121909e+01
260           	collector_ext	9.879889e-02	8.563394e+01	9.241875e+00
260           	diffuser_int	2.111406e+00	4.986201e+02	5.823510e+01
260           	diffuser_ext	4.325063e-03	9.428924e+01	4.923355e+00
270           	nozzle_int	2.441418e+00	6.746167e+02	4.900098e+01
270           	nozzle_ext	3.826463e-03	8.533414e+01	9.144086e-01
270           	collector_int	5.811132e+00	2.065409e+02	8.134676e+01
270           	collector_ext	2.222236e-02	8.567827e+01	9.259301e+00
270           	diffuser_int	1.956515e+00	4.989564e+02	5.847532e+01
270           	diffuser_ext	2.599421e-02	9.436778e+01	4.968381e+00
280           	nozzle_int	2.458249e+00	6.746177e+02	4.900144e+01
280           	nozzle_ext	2.200472e-03	8.533698e+01	9.163840e-01
280           	collector_int	5.845757e+00	2.071271e+02	8.146934e+01
280           	collector_ext	5.419485e-02	8.571140e+01	9.273418e+00
280           	diffuser_int	1.865748e+00	4.991993e+02	5.868436e+01
280           	diffuser_ext	2.435313e-02	9.444623e+01	4.989302e+00
290           	nozzle_int	2.474288e+00	6.746180e+02	4.900166e+01
290           	nozzle_ext	2.828025e-03	8.534034e+01	9.181507e-01
290           	collector_int	5.875433e+00	2.076491e+02	8.158048e+01
290           	collector_ext	4.555539e-02	8.573789e+01	9.281570e+00
290           	diffuser_int	2.034388e+00	4.992339e+02	5.886969e+01
290           	diffuser_ext	1.688226e-02	9.451699e+01	4.987236e+00
300           	nozzle_int	2.489884e+00	6.746185e+02	4.900179e+01
300           	nozzle_ext	2.119169e-03	8.534022e+01	9.198328e-01
300           	collector_int	5.902053e+00	2.081265e+02	8.167709e+01
300           	collector_ext	2.491829e-02	8.576286e+01	9.287417e+00
300           	diffuser_int	1.928271e+00	4.991143e+02	5.903902e+01
300           	diffuser_ext	1.290964e-02	9.457957e+01	4.978396e+00
310           	nozzle_int	2.505176e+00	6.746191e+02	4.900188e+01
310           	nozzle_ext	2.267675e-03	8.534390e+01	9.212891e-01
310           	collector_int	5.923750e+00	2.085176e+02	8.176216e+01
310           	collector_ext	6.187141e-02	8.578603e+01	9.294174e+00
310           	diffuser_int	2.147442e+00	4.989371e+02	5.919414e+01
310           	diffuser_ext	2.212072e-02	9.463399e+01	4.977015e+00
320           	nozzle_int	2.520281e+00	6.746197e+02	4.900196e+01
320           	nozzle_ext	2.082957e-03	8.533533e+01	9.228034e-01
320           	collector_int	5.940880e+00	2.088366e+02	8.183561e+01
320           	collector_ext	5.196935e-02	8.580872e+01	9.303311e+00
320           	diffuser_int	2.062357e+00	4.987797e+02	5.933362e+01
320           	diffuser_ext	1.408973e-02	9.468097e+01	4.979167e+00
330           	nozzle_int	2.535505e+00	6.746201e+02	4.900202e+01
330           	nozzle_ext	2.076130e-03	8.532469e+01	9.242902e-01
330           	collector_int	5.955543e+00	2.091131e+02	8.189755e+01
330           	collector_ext	5.468133e-02	8.582837e+01	9.312631e+00
330           	diffuser_int	1.908179e+00	4.986476e+02	5.945784e+01
330           	diffuser_ext	1.852631e-02	9.472076e+01	4.980217e+00
340           	nozzle_int	2.550916e+00	6.746203e+02	4.900207e+01
340           	nozzle_ext	1.595450e-03	8.533768e+01	9.258286e-01
340           	collector_int	5.968835e+00	2.093665e+02	8.194941e+01
340           	collector_ext	1.459883e-02	8.584308e+01	9.320613e+00
340           	diffuser_int	1.852061e+00	4.985106e+02	5.956768e+01
340           	diffuser_ext	2.017980e-02	9.475347e+01	4.980934e+00
350           	nozzle_int	2.566364e+00	6.746202e+02	4.900210e+01
350           	nozzle_ext	2.392889e-03	8.533727e+01	9.272987e-01
350           	collector_int	5.981167e+00	2.096028e+02	8.199226e+01
350           	collector_ext	9.912419e-02	8.585480e+01	9.326543e+00
350           	diffuser_int	1.750203e+00	4.983681e+02	5.966349e+01
