# y+ ()       
# Time        	patch         	min           	max           	average       
680           	collector_int	1.149252e+01	5.066725e+02	1.807711e+02
680           	collector_ext	5.477339e+00	5.754497e+02	8.189210e+01
680           	diffuser_int	1.147328e+01	4.017351e+02	1.140547e+02
680           	diffuser_ext	1.317398e+01	1.417206e+03	1.173432e+02
690           	nozzle_int	6.034339e-01	1.921788e+02	3.543640e+01
690           	nozzle_ext	6.562843e+00	2.947626e+02	2.044341e+01
690           	collector_int	1.166383e+01	5.068525e+02	1.808112e+02
690           	collector_ext	5.485490e+00	5.753880e+02	8.185338e+01
690           	diffuser_int	1.097997e+01	4.017830e+02	1.140633e+02
690           	diffuser_ext	1.317238e+01	1.417015e+03	1.173195e+02
700           	nozzle_int	6.034339e-01	1.921788e+02	3.543638e+01
700           	nozzle_ext	6.566162e+00	2.948204e+02	2.043629e+01
700           	collector_int	1.133347e+01	5.070234e+02	1.808494e+02
700           	collector_ext	5.492105e+00	5.753276e+02	8.181624e+01
700           	diffuser_int	1.147525e+01	4.018290e+02	1.140720e+02
700           	diffuser_ext	1.315093e+01	1.416837e+03	1.172994e+02
710           	nozzle_int	6.034339e-01	1.921788e+02	3.543636e+01
710           	nozzle_ext	6.569270e+00	2.948731e+02	2.042881e+01
710           	collector_int	1.151357e+01	5.071860e+02	1.808856e+02
710           	collector_ext	5.500727e+00	5.752700e+02	8.177803e+01
710           	diffuser_int	1.098190e+01	4.018736e+02	1.140807e+02
710           	diffuser_ext	1.308687e+01	1.416675e+03	1.172814e+02
720           	nozzle_int	6.034339e-01	1.921788e+02	3.543634e+01
720           	nozzle_ext	6.572171e+00	2.949210e+02	2.042094e+01
720           	collector_int	1.168240e+01	5.073400e+02	1.809199e+02
720           	collector_ext	5.511414e+00	5.752155e+02	8.173849e+01
720           	diffuser_int	1.147681e+01	4.019193e+02	1.140893e+02
720           	diffuser_ext	1.306024e+01	1.416539e+03	1.172649e+02
730           	nozzle_int	6.034339e-01	1.921788e+02	3.543633e+01
730           	nozzle_ext	6.574857e+00	2.949644e+02	2.041221e+01
730           	collector_int	1.135460e+01	5.074851e+02	1.809523e+02
730           	collector_ext	5.519250e+00	5.751622e+02	8.169936e+01
730           	diffuser_int	1.098345e+01	4.019687e+02	1.140976e+02
730           	diffuser_ext	1.299182e+01	1.416425e+03	1.172500e+02
740           	nozzle_int	6.034339e-01	1.921788e+02	3.543633e+01
740           	nozzle_ext	6.577320e+00	2.950036e+02	2.040367e+01
740           	collector_int	1.166554e+01	5.076217e+02	1.809833e+02
740           	collector_ext	5.521491e+00	5.751084e+02	8.166334e+01
740           	diffuser_int	1.147812e+01	4.020212e+02	1.141055e+02
740           	diffuser_ext	1.291321e+01	1.416329e+03	1.172371e+02
750           	nozzle_int	6.034339e-01	1.921788e+02	3.543632e+01
750           	nozzle_ext	6.579548e+00	2.950388e+02	2.039464e+01
750           	collector_int	1.153005e+01	5.077518e+02	1.810128e+02
750           	collector_ext	5.519305e+00	5.750540e+02	8.163313e+01
750           	diffuser_int	1.098492e+01	4.020737e+02	1.141129e+02
750           	diffuser_ext	1.286933e+01	1.416243e+03	1.172258e+02
760           	nozzle_int	6.034339e-01	1.921788e+02	3.543631e+01
760           	nozzle_ext	6.581529e+00	2.950703e+02	2.038510e+01
760           	collector_int	1.149235e+01	5.078761e+02	1.810408e+02
760           	collector_ext	5.517446e+00	5.749998e+02	8.160902e+01
760           	diffuser_int	1.147951e+01	4.021260e+02	1.141199e+02
760           	diffuser_ext	1.285357e+01	1.416168e+03	1.172166e+02
770           	nozzle_int	6.034339e-01	1.921787e+02	3.543631e+01
770           	nozzle_ext	6.583246e+00	2.950983e+02	2.037617e+01
770           	collector_int	1.149793e+01	5.079941e+02	1.810673e+02
770           	collector_ext	5.518839e+00	5.749463e+02	8.158960e+01
770           	diffuser_int	1.098654e+01	4.021788e+02	1.141264e+02
770           	diffuser_ext	1.285994e+01	1.416099e+03	1.172098e+02
780           	nozzle_int	6.034339e-01	1.921787e+02	3.543630e+01
780           	nozzle_ext	6.584686e+00	2.951231e+02	2.036500e+01
780           	collector_int	1.150339e+01	5.081061e+02	1.810925e+02
780           	collector_ext	5.522973e+00	5.748938e+02	8.157162e+01
780           	diffuser_int	1.148113e+01	4.022310e+02	1.141325e+02
780           	diffuser_ext	1.288470e+01	1.416047e+03	1.172034e+02
790           	nozzle_int	6.034339e-01	1.921787e+02	3.543629e+01
790           	nozzle_ext	6.585834e+00	2.951448e+02	2.035534e+01
790           	collector_int	1.150841e+01	5.082124e+02	1.811165e+02
790           	collector_ext	5.529868e+00	5.748432e+02	8.155103e+01
790           	diffuser_int	1.098840e+01	4.022837e+02	1.141381e+02
790           	diffuser_ext	1.293135e+01	1.416013e+03	1.171965e+02
800           	nozzle_int	6.034339e-01	1.921787e+02	3.543629e+01
800           	nozzle_ext	6.586676e+00	2.951635e+02	2.034289e+01
800           	collector_int	1.151305e+01	5.083134e+02	1.811395e+02
800           	collector_ext	5.537907e+00	5.747949e+02	8.152568e+01
800           	diffuser_int	1.148299e+01	4.023350e+02	1.141433e+02
800           	diffuser_ext	1.300272e+01	1.415981e+03	1.171897e+02
810           	nozzle_int	6.034339e-01	1.921787e+02	3.543628e+01
810           	nozzle_ext	6.587201e+00	2.951796e+02	2.033182e+01
810           	collector_int	1.151742e+01	5.084099e+02	1.811616e+02
810           	collector_ext	5.542261e+00	5.747491e+02	8.149774e+01
810           	diffuser_int	1.099048e+01	4.023844e+02	1.141481e+02
810           	diffuser_ext	1.308952e+01	1.415946e+03	1.171830e+02
820           	nozzle_int	6.034339e-01	1.921787e+02	3.543627e+01
820           	nozzle_ext	6.587400e+00	2.951931e+02	2.031792e+01
820           	collector_int	1.152155e+01	5.085025e+02	1.811829e+02
820           	collector_ext	5.536341e+00	5.747065e+02	8.147240e+01
820           	diffuser_int	1.148504e+01	4.024303e+02	1.141526e+02
820           	diffuser_ext	1.317873e+01	1.415907e+03	1.171753e+02
830           	nozzle_int	6.034339e-01	1.921787e+02	3.543626e+01
830           	nozzle_ext	6.587260e+00	2.952041e+02	2.030430e+01
830           	collector_int	1.152550e+01	5.085921e+02	1.812034e+02
830           	collector_ext	5.517379e+00	5.746660e+02	8.145379e+01
830           	diffuser_int	1.099264e+01	4.024731e+02	1.141567e+02
830           	diffuser_ext	1.321107e+01	1.415855e+03	1.171682e+02
840           	nozzle_int	6.034339e-01	1.921787e+02	3.543625e+01
840           	nozzle_ext	6.586764e+00	2.952127e+02	2.028987e+01
840           	collector_int	1.152924e+01	5.086782e+02	1.812231e+02
840           	collector_ext	5.490525e+00	5.746266e+02	8.144359e+01
840           	diffuser_int	1.148707e+01	4.025129e+02	1.141605e+02
840           	diffuser_ext	1.323271e+01	1.415790e+03	1.171634e+02
850           	nozzle_int	6.034339e-01	1.921787e+02	3.543624e+01
850           	nozzle_ext	6.585907e+00	2.952193e+02	2.027490e+01
850           	collector_int	1.157208e+01	5.087602e+02	1.812420e+02
850           	collector_ext	5.471025e+00	5.745874e+02	8.143928e+01
850           	diffuser_int	1.099472e+01	4.025504e+02	1.141640e+02
850           	diffuser_ext	1.333298e+01	1.415724e+03	1.171608e+02
860           	nozzle_int	6.034339e-01	1.921787e+02	3.543624e+01
860           	nozzle_ext	6.584668e+00	2.952235e+02	2.025882e+01
860           	collector_int	1.129467e+01	5.088373e+02	1.812601e+02
860           	collector_ext	5.467793e+00	5.745478e+02	8.143683e+01
860           	diffuser_int	1.148901e+01	4.025854e+02	1.141673e+02
860           	diffuser_ext	1.345058e+01	1.415659e+03	1.171593e+02
870           	nozzle_int	6.034339e-01	1.921787e+02	3.543623e+01
870           	nozzle_ext	6.583041e+00	2.952249e+02	2.024302e+01
870           	collector_int	1.139739e+01	5.089104e+02	1.812776e+02
870           	collector_ext	5.479450e+00	5.745081e+02	8.143188e+01
870           	diffuser_int	1.099668e+01	4.026184e+02	1.141703e+02
870           	diffuser_ext	1.355720e+01	1.415595e+03	1.171588e+02
