# Residuals   
# Time        	Ux            	Uy            	Uz            	p             
0             	N/A	N/A
404           	1.057615e-05	3.696442e-05	3.237950e-05	4.110167e-07
405           	1.045079e-05	3.660414e-05	3.209553e-05	4.111827e-07
406           	1.032672e-05	3.624394e-05	3.181105e-05	4.113317e-07
407           	1.020824e-05	3.588656e-05	3.151849e-05	4.113134e-07
408           	1.009189e-05	3.552998e-05	3.124068e-05	4.114484e-07
409           	9.979308e-06	3.518682e-05	3.099035e-05	4.116934e-07
410           	9.867018e-06	3.485152e-05	3.071560e-05	4.119063e-07
411           	9.759381e-06	3.451241e-05	3.045643e-05	4.119347e-07
412           	9.654592e-06	3.419176e-05	3.022430e-05	4.121121e-07
413           	9.553413e-06	3.387807e-05	2.999103e-05	4.121901e-07
414           	9.452262e-06	3.356696e-05	2.976152e-05	4.122651e-07
415           	9.354820e-06	3.326818e-05	2.955871e-05	4.125726e-07
416           	9.259830e-06	3.299261e-05	2.934528e-05	4.129627e-07
417           	9.166937e-06	3.271608e-05	2.914222e-05	4.131003e-07
418           	9.073822e-06	3.243376e-05	2.892807e-05	4.131956e-07
419           	8.983281e-06	3.213916e-05	2.871436e-05	4.132982e-07
420           	8.892049e-06	3.184328e-05	2.848949e-05	4.135355e-07
421           	8.805613e-06	3.157434e-05	2.825573e-05	4.140002e-07
422           	8.716832e-06	3.129597e-05	2.800097e-05	4.144160e-07
423           	8.630984e-06	3.100895e-05	2.776139e-05	4.145768e-07
424           	8.544435e-06	3.072983e-05	2.750576e-05	4.148153e-07
425           	8.459892e-06	3.042182e-05	2.724789e-05	4.152019e-07
426           	8.378500e-06	3.013257e-05	2.700166e-05	4.155448e-07
427           	8.299077e-06	2.985869e-05	2.677626e-05	4.160139e-07
428           	8.219016e-06	2.956233e-05	2.651520e-05	4.162156e-07
429           	8.140430e-06	2.926470e-05	2.627948e-05	4.164992e-07
430           	8.061540e-06	2.897981e-05	2.603329e-05	4.170132e-07
431           	7.986771e-06	2.870973e-05	2.580124e-05	4.174424e-07
432           	7.911539e-06	2.844466e-05	2.556534e-05	4.178047e-07
433           	7.839019e-06	2.819054e-05	2.534497e-05	4.183024e-07
434           	7.770366e-06	2.794684e-05	2.512294e-05	4.186554e-07
435           	7.703203e-06	2.772014e-05	2.491655e-05	4.190549e-07
436           	7.636371e-06	2.749292e-05	2.471670e-05	4.194603e-07
437           	7.571096e-06	2.725706e-05	2.449614e-05	4.197923e-07
438           	7.507117e-06	2.702474e-05	2.428844e-05	4.201862e-07
439           	7.445695e-06	2.681283e-05	2.410210e-05	4.206973e-07
440           	7.384797e-06	2.659548e-05	2.390530e-05	4.213833e-07
441           	7.326679e-06	2.638860e-05	2.373274e-05	4.219651e-07
442           	7.267448e-06	2.617316e-05	2.354363e-05	4.224531e-07
443           	7.210750e-06	2.595792e-05	2.335958e-05	4.229504e-07
444           	7.155465e-06	2.573446e-05	2.317082e-05	4.235264e-07
445           	7.101780e-06	2.551927e-05	2.298356e-05	4.240156e-07
446           	7.049881e-06	2.531074e-05	2.278792e-05	4.245146e-07
447           	6.998401e-06	2.510541e-05	2.258675e-05	4.250567e-07
448           	6.947879e-06	2.491007e-05	2.238368e-05	4.255744e-07
449           	6.900422e-06	2.472929e-05	2.219451e-05	4.261772e-07
450           	6.854502e-06	2.456550e-05	2.203210e-05	4.267371e-07
451           	6.808308e-06	2.440036e-05	2.185787e-05	4.272896e-07
452           	6.763702e-06	2.424772e-05	2.168084e-05	4.279220e-07
453           	6.721460e-06	2.410032e-05	2.152484e-05	4.285019e-07
454           	6.678344e-06	2.395102e-05	2.135844e-05	4.290569e-07
455           	6.633527e-06	2.380831e-05	2.119594e-05	4.298275e-07
456           	6.608594e-06	2.368771e-05	2.102594e-05	4.303963e-07
457           	6.584688e-06	2.357560e-05	2.086710e-05	4.310439e-07
458           	6.562264e-06	2.346366e-05	2.073576e-05	4.317049e-07
459           	6.524087e-06	2.332137e-05	2.060340e-05	4.319838e-07
460           	6.487468e-06	2.317198e-05	2.046254e-05	4.326009e-07
461           	6.453514e-06	2.302897e-05	2.033485e-05	4.332809e-07
462           	6.420350e-06	2.288967e-05	2.020838e-05	4.338348e-07
463           	6.389849e-06	2.275307e-05	2.008087e-05	4.342958e-07
464           	6.359926e-06	2.260889e-05	1.992481e-05	4.350411e-07
465           	6.332561e-06	2.246562e-05	1.979494e-05	4.357361e-07
466           	6.305368e-06	2.232576e-05	1.966111e-05	4.365039e-07
467           	6.278571e-06	2.218426e-05	1.953763e-05	4.373134e-07
468           	6.252641e-06	2.204798e-05	1.941868e-05	4.380728e-07
469           	6.227375e-06	2.191331e-05	1.928867e-05	4.389330e-07
470           	6.203007e-06	2.179142e-05	1.917812e-05	4.398501e-07
471           	6.178852e-06	2.165921e-05	1.905956e-05	4.406418e-07
472           	6.155147e-06	2.152058e-05	1.894243e-05	4.413933e-07
473           	6.134618e-06	2.139776e-05	1.885086e-05	4.421316e-07
474           	6.113617e-06	2.127200e-05	1.874573e-05	4.429776e-07
475           	6.094865e-06	2.115540e-05	1.865800e-05	4.438196e-07
476           	6.077073e-06	2.103742e-05	1.856188e-05	4.446454e-07
477           	6.060347e-06	2.092724e-05	1.847860e-05	4.454720e-07
478           	6.045872e-06	2.083035e-05	1.839667e-05	4.463512e-07
479           	6.032553e-06	2.074239e-05	1.831492e-05	4.472920e-07
480           	6.019817e-06	2.066723e-05	1.823761e-05	4.481653e-07
481           	6.009025e-06	2.059339e-05	1.816055e-05	4.490063e-07
482           	5.999743e-06	2.053205e-05	1.809022e-05	4.498728e-07
483           	5.993446e-06	2.048000e-05	1.803394e-05	4.508533e-07
484           	5.988317e-06	2.044061e-05	1.797623e-05	4.519081e-07
485           	5.983962e-06	2.040499e-05	1.791039e-05	4.528996e-07
486           	5.981828e-06	2.038979e-05	1.786637e-05	4.539429e-07
487           	5.979068e-06	2.037889e-05	1.780963e-05	4.550349e-07
488           	5.978615e-06	2.038503e-05	1.777502e-05	4.561602e-07
489           	5.979210e-06	2.040170e-05	1.774718e-05	4.572717e-07
490           	5.977896e-06	2.042946e-05	1.771351e-05	4.583333e-07
491           	5.977681e-06	2.047802e-05	1.769853e-05	4.593304e-07
492           	5.976792e-06	2.053072e-05	1.767930e-05	4.603572e-07
493           	5.976247e-06	2.059092e-05	1.767853e-05	4.614063e-07
494           	5.977140e-06	2.064589e-05	1.766880e-05	4.625203e-07
495           	5.977411e-06	2.068605e-05	1.764782e-05	4.636385e-07
496           	5.980247e-06	2.072152e-05	1.763595e-05	4.648456e-07
497           	5.981519e-06	2.073669e-05	1.759546e-05	4.660317e-07
498           	5.983237e-06	2.074547e-05	1.756821e-05	4.670341e-07
499           	5.986225e-06	2.073025e-05	1.751879e-05	4.679082e-07
500           	5.988530e-06	2.069731e-05	1.745253e-05	4.687665e-07
